date,port_ret,equity,turnover
2007-01-03,0.0,1.0,0.0
2007-01-04,0.0019951611141535708,1.0019951611141535,0.0
2007-01-05,-0.008661331515869647,0.9933165488464466,0.0
2007-01-08,0.0019770455376747487,0.9952803808968418,0.0
2007-01-09,0.002634495078035634,0.99790244216158,0.0
2007-01-10,0.0017244561787742446,0.9996232811937793,0.0
2007-01-11,0.002023495335512729,1.0016460142405448,0.0
2007-01-12,0.004563151880645239,1.0062166771341674,0.0
2007-01-16,0.001573063036017619,1.0077995193951916,0.0
2007-01-17,-0.0001833072972109856,1.0076147823891608,0.0
2007-01-18,-0.0027646302189958533,1.0048291001126608,0.0
2007-01-19,0.0027358261038813725,1.0075781377946886,0.0
2007-01-22,-0.002938730320583255,1.0046171373707946,0.0
2007-01-23,0.0032400788443615602,1.0078721761042728,0.0
2007-01-24,0.004330810918999242,1.0122370799295006,0.0
2007-01-25,-0.004442239512226123,1.0077404803772974,0.0
2007-01-26,-0.0003028147883847032,1.0074353216569851,0.0
2007-01-29,-0.00033308723268220264,1.007099757813588,0.0
2007-01-30,0.0026598109825297644,1.0097784528099236,0.0
2007-01-31,0.006482725199890793,1.0163245690322613,0.0
2007-02-01,0.0013766682591228319,1.0177237108074146,0.0
2007-02-02,-0.0011759605231445175,1.016526907900037,0.0
2007-02-05,-5.758959697169108e-05,1.0164683665251002,0.0
2007-02-06,0.004178054666945014,1.0207152269276623,0.0
2007-02-07,0.0046717666085921705,1.0254837702417046,0.0
2007-02-08,0.0009878333470339784,1.0264967773067915,0.0
2007-02-09,-0.0042564928325435625,1.022127501131556,0.0
2007-02-12,-0.0048512840047749,1.0171688703344761,0.0
2007-02-13,0.0045711372384801,1.0218184888354847,0.0
2007-02-14,0.005891216028283228,1.0278382422949084,0.0
2007-02-15,0.002611266646111443,1.0305222020146108,0.0
2007-02-16,-0.0003558726689337349,1.0301554673281843,0.0
2007-02-20,0.0006274869286378021,1.0308018764183975,0.0
2007-02-21,0.0036662494345573726,1.034581053214957,0.0
2007-02-22,-0.0016542539750023233,1.0328695933952141,0.0
2007-02-23,-0.00021842391656073934,1.0326439899733282,0.0
2007-02-26,0.0007683953263482035,1.0334374687890053,0.0
2007-02-27,-0.015688214921147622,1.0172246796710767,0.0
2007-02-28,0.0036315508030535792,1.020918782773422,0.0
2007-03-01,-0.003831376432543457,1.017007258609563,0.0
2007-03-02,-0.008393721210025892,1.0084707832122217,0.0
2007-03-05,-0.009220285109385051,0.9991723950665202,0.0
2007-03-06,0.01102029944705464,1.010183574059384,0.0
2007-03-07,-0.0008203077884125359,1.0093549126058567,0.0
2007-03-08,0.003735881580712627,1.0131257430322629,0.0
2007-03-09,-0.0011155145856587695,1.0119955864888042,0.0
2007-03-12,0.00352127501719815,1.015559101265022,0.0
2007-03-13,-0.007786052944057528,1.0076519043347532,0.0
2007-03-14,0.003347050750650782,1.0110245663975514,0.0
2007-03-15,0.0010623775464201624,1.0120986561957714,0.0
2007-03-16,0.00015162346731913134,1.012252114103293,0.0
2007-03-19,0.0037034958819636005,1.0160009856393835,0.0
2007-03-20,0.0035814124183324025,1.0196397041863903,0.0
2007-03-21,0.007905545819278631,1.0277005125869916,0.0
2007-03-22,-0.0024005673571454583,1.0252334482835537,0.0
2007-03-23,-0.0022425509597540916,1.0229343100301334,0.0
2007-03-26,0.00032052278545062485,1.0232621837845173,0.0
2007-03-27,-0.0027596932860888684,1.0204382940060186,0.0
2007-03-28,-0.0030947884153837146,1.0172802533951149,0.0
2007-03-29,-0.00039768950334109765,1.0168756917163835,0.0
2007-03-30,0.001715618943385941,1.018620262916161,0.0
2007-04-02,0.0018793989141481227,1.0205346567322149,0.0
2007-04-03,0.0034114513727237367,1.024016161087836,0.0
2007-04-04,0.0024660434187152858,1.0265414294025448,0.0
