date,port_ret,equity,turnover,cost
2023-01-17,-0.014516128015866759,1.0804832442247179,0.18261516775823067,0.00018261516775823066
2023-01-18,-0.0010934555172941209,1.0793017838599765,0.23856000633537316,0.00023856000633537316
2023-01-19,0.03071120528921346,1.1124484425131147,0.33650681193430493,0.0003365068119343049
2023-01-20,0.01489461081221544,1.1290179291130027,0.4248295884186352,0.0004248295884186352
2023-01-23,-0.0055471676739873394,1.1227550773532748,0.4713382070455877,0.0004713382070455877
2023-01-24,-0.0022892469953721467,1.120184813665905,0.31134543047433705,0.00031134543047433704
2023-01-25,0.01881790437861358,1.141264344375845,0.19674270840406072,0.00019674270840406072
2023-01-26,0.01210783884247211,1.1550825891342071,0.3010679761310724,0.00030106797613107237
2023-01-27,-0.024864287944431733,1.1263622830383744,0.2938478633957662,0.0002938478633957662
2023-01-30,0.01538045133359892,1.1436862433166475,0.19798439028970932,0.00019798439028970933
2023-01-31,0.018268453630358422,1.1645796224203564,0.2221619059454918,0.0002221619059454918
2023-02-01,0.04590007250652118,1.218033911529068,0.2557475801577608,0.00025574758015776077
2023-02-02,-0.012850395717768625,1.2023816937682579,0.5573096083464348,0.0005573096083464348
2023-02-03,-0.01043995024724142,1.1898288887071233,0.6835122311408652,0.0006835122311408653
2023-02-06,0.022695007063315547,1.2168320637404684,0.379871129775105,0.000379871129775105
2023-02-07,-0.007694300842242796,1.207469391767562,0.48631923251411935,0.00048631923251411937
2023-02-08,-0.013549622360882939,1.1911086374967865,0.4310459718495935,0.0004310459718495935
2023-02-09,-0.010341977490000232,1.17879021877965,0.4884177024007445,0.0004884177024007446
2023-02-10,0.01391042116141959,1.195187687183837,0.1344199282604408,0.0001344199282604408
2023-02-13,0.0026200452720960303,1.1983191330329104,0.5288156005261305,0.0005288156005261305
2023-02-14,-0.0008943571013596859,1.1972474078065873,0.6307014466839728,0.0006307014466839728
2023-02-15,-0.007979632846124407,1.1876938130663166,0.7013644469101327,0.0007013644469101327
2023-02-16,-0.0057638731968361655,1.1808480965311356,0.514556330452836,0.000514556330452836
2023-02-17,-0.021435562293791354,1.1555359535984375,0.226912946331204,0.00022691294633120403
2023-02-21,-0.00014177480696060183,1.15537212771168,0.19635499981983479,0.0001963549998198348
2023-02-22,0.014750199995483444,1.1724140976646347,0.1901024745861623,0.0001901024745861623
2023-02-23,-0.009596772854759539,1.1611627058776293,0.46724892279655544,0.00046724892279655545
2023-02-24,0.004624418491013305,1.1665324081657649,0.46142413898494,0.00046142413898494003
2023-02-27,-0.0005385008197087472,1.1659042295077509,0.25383630486227743,0.0002538363048622774
2023-02-28,-0.007276901979730589,1.1574200587118695,0.23871274230439332,0.00023871274230439333
2023-03-01,0.008412998965604662,1.1671574324685827,0.18740309462880667,0.00018740309462880666
2023-03-02,0.016958656731977252,1.1869508547179934,0.28648562071546985,0.00028648562071546986
2023-03-03,0.0026126936469952023,1.1900519936754108,0.6853823785584201,0.0006853823785584201
2023-03-06,-0.011171571003952023,1.1767572433296714,0.6420028838270991,0.0006420028838270991
2023-03-07,0.0036517274511661496,1.1810544400584968,0.1896895411873676,0.00018968954118736762
2023-03-08,-0.022564417349048696,1.15440463476107,0.2274407593041127,0.0002274407593041127
2023-03-09,-0.008939169080426803,1.1440852165437123,0.24674745856875285,0.00024674745856875286
2023-03-10,0.03290577268279994,1.1817322246090516,0.1820507281351851,0.0001820507281351851
2023-03-13,0.01580942458170807,1.2004147310897824,0.6575561194911422,0.0006575561194911422
2023-03-14,0.0073446417655184,1.2092313472596878,0.5685597976976495,0.0005685597976976495
2023-03-15,0.029337301859823098,1.2447069323126059,0.7287354056764004,0.0007287354056764003
2023-03-16,-0.007705737220806997,1.235115547775288,0.15607941161334932,0.00015607941161334933
2023-03-17,-0.0015945157205488453,1.2331461366176661,0.48050059309597076,0.0004805005930959708
2023-03-20,0.01554310266716886,1.2523130536227371,0.5774066363023828,0.0005774066363023828
2023-03-21,-0.01403845015109912,1.2347325192458836,0.42427536568398627,0.0004242753656839863
2023-03-22,0.01389994016055544,1.2518952273776933,0.3973519167548538,0.00039735191675485383
2023-03-23,-0.0034612475397203715,1.2475621081019446,0.5486569269613855,0.0005486569269613855
2023-03-24,-0.007640862414639312,1.23802965768022,0.46872222770381305,0.0004687222277038131
2023-03-27,-0.006263864875731833,1.2302748071923626,0.3082348152666387,0.0003082348152666387
2023-03-28,0.018405862861567087,1.2529190765755862,0.20814540712527135,0.00020814540712527137
2023-03-29,0.005588003621520041,1.2599203929129623,0.3869573958597415,0.0003869573958597415
2023-03-30,0.015147459440749838,1.2790049859631851,0.40248575812786447,0.0004024857581278645
2023-03-31,-0.0002299126261108663,1.2787109265680534,0.15224659707489713,0.00015224659707489713
2023-04-03,0.0014218473638555615,1.2805290583281277,0.15996257873492714,0.00015996257873492715
2023-04-04,-0.005740561355915629,1.2731781027007623,0.13196110203320474,0.00013196110203320474
2023-04-05,0.012428503236567467,1.2890018008709054,0.32107726215043036,0.0003210772621504304
2023-04-06,0.006483327007230543,1.2973588210588607,0.3889843024978592,0.0003889843024978592
2023-04-10,-0.00886468550719007,1.285858143120195,0.5234115497339094,0.0005234115497339093
2023-04-11,-0.00738762233107316,1.276358708787488,0.3714059533378492,0.0003714059533378492
2023-04-12,0.017171964110799652,1.2982762947272932,0.07626075094375083,7.626075094375083e-05
2023-04-13,0.016080165331647696,1.3191527921926671,0.41554595016674295,0.00041554595016674294
2023-04-14,-0.010792022610404664,1.3049164654327454,0.7738437682844747,0.0007738437682844746
2023-04-17,0.00613841632754888,1.312926585970245,0.34978327936818127,0.00034978327936818125
2023-04-18,-0.002532516603201487,1.3096015775924907,0.31487302771403053,0.0003148730277140305
2023-04-19,-0.00971865326316034,1.2968740139469814,0.18800873121459014,0.00018800873121459013
2023-04-20,-0.0016267625019635973,1.2947643079313216,0.15610020529207932,0.00015610020529207932
2023-04-21,-6.87737128644718e-05,1.2946752621825808,0.1415631334336843,0.00014156313343368428
2023-04-24,-0.016107566759226713,1.2738211939654553,0.1206823790827565,0.0001206823790827565
2023-04-25,0.012422109565066529,1.289644740403198,0.19986329706400252,0.00019986329706400251
2023-04-26,0.031368867446695876,1.3300994353182345,0.4433709569678406,0.00044337095696784064
2023-04-27,-0.00036046711513459555,1.329619978211943,0.6983405757900077,0.0006983405757900078
2023-04-28,-0.0008549091488272194,1.3284832739281063,0.6565024941519959,0.0006565024941519959
2023-05-01,-0.005887419850607786,1.3206619351299815,0.12897441751133623,0.00012897441751133623
2023-05-02,-0.0071655404186977655,1.3111986786543721,0.23922878428083247,0.00023922878428083246
2023-05-03,-0.006895000245544438,1.3021579634430926,0.19166367046134516,0.00019166367046134517
2023-05-04,0.018790546253159693,1.3266262228840904,0.14435484921202862,0.00014435484921202863
2023-05-05,-0.007979321557852014,1.3160406456646196,0.5949494417645543,0.0005949494417645543
2023-05-08,-0.006477390178174405,1.3075161369123134,0.789152271901577,0.000789152271901577
2023-05-09,0.011580706719814489,1.3226580978253197,0.1511481522060284,0.0001511481522060284
2023-05-10,-0.005013370381402661,1.3160271228929599,0.4410529753914094,0.00044105297539140945
2023-05-11,-0.008011717908742019,1.3054834848240882,0.4657891101692547,0.0004657891101692547
2023-05-12,0.0061498467433505725,1.3135120081817315,0.28028238109884274,0.0002802823810988427
2023-05-15,0.003656005737896557,1.31831421562044,0.24207424057086438,0.0002420742405708644
2023-05-16,0.016453791053590034,1.340005482267236,0.3804415291384855,0.0003804415291384855
2023-05-17,0.010521777572083646,1.3541047218970246,0.34623546624261303,0.00034623546624261306
2023-05-18,-0.003979424434311891,1.3487161644800905,0.21853430811472171,0.00021853430811472172
2023-05-19,-0.0003394422652684169,1.3482583532100152,0.28196243295222384,0.00028196243295222384
2023-05-22,-0.004783508159479881,1.3418089483763482,0.3909299536104062,0.0003909299536104062
2023-05-23,-0.008281924472415571,1.3306961880094839,0.20901354148839044,0.00020901354148839045
2023-05-24,0.02321676072514615,1.361590643004364,0.20042678614873183,0.00020042678614873183
2023-05-25,-0.0001631515801323296,1.3613684973394644,0.9354068893110082,0.0009354068893110083
2023-05-26,0.011874123890762915,1.377533555537855,0.9351066607879446,0.0009351066607879445
2023-05-30,-0.009291230471796431,1.3647345737907195,0.6245656598481799,0.0006245656598481799
2023-05-31,0.013937866131059995,1.3837560615846438,0.2059597939609559,0.0002059597939609559
2023-06-01,0.007933629669910264,1.3947342697307499,0.5593466338520434,0.0005593466338520434
2023-06-02,-0.009881828959617806,1.3809517442331531,0.5042182161494149,0.0005042182161494148
2023-06-05,0.005458864835381191,1.388490173149106,0.38198642421570095,0.00038198642421570094
2023-06-06,-0.02183591028357967,1.35817122629859,0.2631172085009008,0.00026311720850090084
2023-06-07,0.00926782885959616,1.3707585247859533,0.23949113996291158,0.00023949113996291158
2023-06-08,-0.000775323021841715,1.369695744144301,0.6765599025926388,0.0006765599025926387
2023-06-09,0.0014501024050934956,1.371681943237131,0.555902150268731,0.000555902150268731
2023-06-12,0.0010015465502722632,1.3730557465554507,0.3587603475898504,0.0003587603475898504
2023-06-13,-0.005666431740889864,1.3652754198911576,0.46652918774745944,0.00046652918774745943
2023-06-14,0.014449352733135312,1.3850027660110444,0.20227517652947125,0.00020227517652947124
2023-06-15,0.0026529410081494557,1.3886770966453956,0.4621738210054622,0.00046217382100546226
2023-06-16,0.015388671619594532,1.4100469924713237,0.37149745260879985,0.00037149745260879987
2023-06-20,0.003365642431320019,1.4147927064593404,0.16636375097327116,0.00016636375097327116
2023-06-21,0.0055358831388448385,1.4226248335479892,0.23535942431189874,0.00023535942431189875
2023-06-22,0.006822198453152484,1.4323302624868366,0.6713055034032726,0.0006713055034032726
2023-06-23,-0.017259338445034064,1.407609189721512,0.7781496312505076,0.0007781496312505076
2023-06-26,0.013833137062814293,1.4270808405738065,0.24338878777826162,0.00024338878777826163
2023-06-27,-0.002493905191337413,1.4235218362570412,0.8279902395106821,0.0008279902395106821
2023-06-28,0.003628616457159084,1.4286872510192088,0.6790547762066126,0.0006790547762066126
2023-06-29,0.015292836965358181,1.4505359322235314,0.4448660481721163,0.0004448660481721163
2023-06-30,0.0032551928212013284,1.4552577063769998,0.7850177520446394,0.0007850177520446394
2023-07-03,-0.0013853886279858348,1.4532416088997964,0.4938571824046402,0.0004938571824046402
2023-07-05,-0.008643671653920219,1.4406802655986517,0.2953115282784012,0.0002953115282784012
2023-07-06,0.0027733433351764913,1.4446757666113699,0.3342893470007517,0.0003342893470007517
2023-07-07,-0.004760085591771625,1.4377989863099414,0.2088785407321488,0.0002088785407321488
2023-07-10,0.006017336326050906,1.4464507063798235,0.23094267520480571,0.0002309426752048057
2023-07-11,0.011190132169693612,1.4626366809611606,0.21374756974047465,0.00021374756974047466
2023-07-12,0.016001947992631035,1.4860417170620155,0.30412611109836946,0.0003041261110983695
2023-07-13,-0.008749225916632053,1.4730400023579,0.4775170128176181,0.0004775170128176181
2023-07-14,0.0038523367605474597,1.4787146485087401,0.7655819712037513,0.0007655819712037513
2023-07-17,0.006404880256820755,1.4881856387664456,0.3502357945944877,0.0003502357945944877
2023-07-18,0.00038718442752014743,1.488761841071035,0.47732886512885125,0.00047732886512885127
2023-07-19,-0.01612211869419378,1.4647598459619013,0.4193959206978284,0.0004193959206978284
2023-07-20,-0.011006279632574893,1.4486382895026773,0.638875312874807,0.000638875312874807
2023-07-21,-0.00300793241273553,1.4442808834373524,0.5650333309831271,0.0005650333309831271
2023-07-24,0.007341434375439164,1.454883976762809,0.3868640549480915,0.0003868640549480915
2023-07-25,0.008535193229921627,1.4673016926315963,0.5141705367714167,0.0005141705367714167
2023-07-26,-0.0016836013203085276,1.4648313415645908,0.5681982412934303,0.0005681982412934303
2023-07-27,0.0065396451477658145,1.4744108187397489,0.6153277626581891,0.0006153277626581891
2023-07-28,0.003523901993109382,1.479606497962568,0.7412678399208696,0.0007412678399208696
2023-07-31,-0.0015310635503665753,1.477341126384652,0.7025169234587003,0.0007025169234587003
2023-08-01,-0.02478046758643674,1.4407319224881674,0.3600889537342175,0.0003600889537342175
2023-08-02,0.00044858463354949355,1.44137821268966,0.28080081532918744,0.00028080081532918746
2023-08-03,0.004865320973152679,1.448390980338104,0.2622058598712534,0.0002622058598712534
2023-08-04,0.0008247870496879431,1.4495855944615719,0.5861296506881953,0.0005861296506881954
2023-08-07,-0.0028635576172193686,1.44543462259074,0.8575730729518665,0.0008575730729518665
2023-08-08,-0.017796080978090704,1.4197115509985792,0.5498098873050699,0.0005498098873050699
2023-08-09,-0.0009843271362552947,1.4183140903932763,0.21834367840749033,0.00021834367840749033
2023-08-10,-0.00836670465728412,1.406447475287691,0.1575652386249066,0.0001575652386249066
2023-08-11,0.019180014276600068,1.433423157942997,0.169649624336126,0.000169649624336126
2023-08-14,-0.008564014948216066,1.4211473005912543,0.3927281804640126,0.0003927281804640126
2023-08-15,-0.010748994389696485,1.4058713962302667,0.3194811959128607,0.00031948119591286074
2023-08-16,-0.016848245697098432,1.3821849295280564,0.16079081108084292,0.00016079081108084293
2023-08-17,-0.004749137824366503,1.3756207427989653,0.16022162715981791,0.00016022162715981792
2023-08-18,0.019809149898190263,1.4028706202961299,0.17038097015264447,0.00017038097015264448
2023-08-21,-0.0033675205236842146,1.398146424690209,0.29202834268683553,0.0002920283426868355
2023-08-22,0.015520443217337782,1.4198462768841371,0.18877199234329592,0.00018877199234329593
2023-08-23,-0.015463004612155334,1.3978911873561262,0.27303474872218525,0.00027303474872218523
2023-08-24,-0.0004497137710093057,1.3972625364387996,0.35305332792122335,0.00035305332792122336
2023-08-25,0.00566427676890062,1.405177018164005,0.20901414909137173,0.00020901414909137172
2023-08-28,0.024418458220964914,1.439489274475103,0.36795104418196034,0.0003679510441819603
2023-08-29,-0.00040440796225641064,1.4389071335509227,0.2639036829131763,0.00026390368291317627
2023-08-30,-0.004841342592678966,1.4319408911583529,0.3690157239906464,0.00036901572399064645
2023-08-31,-0.002728073068654757,1.4280344517772783,0.17937394017606864,0.00017937394017606865
2023-09-01,0.0021460892632234,1.4310991411817506,0.31503410724995873,0.00031503410724995876
2023-09-05,-0.009769280936152891,1.417118331624059,0.1908400379197737,0.0001908400379197737
2023-09-06,0.0038651781427248674,1.4225957464251069,0.19147647198038864,0.00019147647198038863
2023-09-07,-0.0025553936964645063,1.4189604542220748,0.2941816115677249,0.00029418161156772487
2023-09-08,0.005571318688570192,1.4268659351190243,0.17749958307177346,0.00017749958307177347
2023-09-11,-0.0038493238916770508,1.4213734659847506,0.262180453944501,0.000262180453944501
2023-09-12,0.008586345353663753,1.4335778694402295,0.2485280633488149,0.0002485280633488149
2023-09-13,0.008605584882027536,1.4459146454806935,0.2853487314202288,0.00028534873142022885
2023-09-14,-0.01642608927375765,1.422163922431794,0.23873495934046393,0.00023873495934046394
2023-09-15,0.004904824196099773,1.4291393864493576,0.31932669707525,0.00031932669707525005
2023-09-18,0.001174543697723527,1.4308179731088801,0.18197287082646396,0.00018197287082646397
2023-09-19,-0.01642387473938777,1.4073183979436752,0.24857675127264856,0.00024857675127264856
2023-09-20,-0.01926014224347754,1.3802132454174172,0.146373365703368,0.00014637336570336802
2023-09-21,0.0014623264479759347,1.3822315677500376,0.18361451401157852,0.00018361451401157852
2023-09-22,0.005539232813387521,1.3898880702058185,0.12910303434435916,0.00012910303434435916
2023-09-25,-0.014945857121161537,1.3691150016941154,0.12840274074778893,0.00012840274074778894
2023-09-26,0.001509869327197586,1.3711821864405793,0.13470940930874237,0.00013470940930874236
2023-09-27,0.009657803535279527,1.3844247946082973,0.1056774076437084,0.00010567740764370839
2023-09-28,-0.001947877847701091,1.3817281042190717,0.06357986634546656,6.357986634546655e-05
2023-09-29,0.014318243788695846,1.401512024064973,0.10883205237841251,0.00010883205237841251
2023-10-02,-0.015720197351530622,1.3794799784561285,0.09033342307527392,9.033342307527393e-05
2023-10-03,0.010227387171911299,1.3935884542916992,0.21509835321930976,0.00021509835321930975
2023-10-04,0.00098058973118017,1.3949549928194687,0.10451587256533222,0.00010451587256533223
2023-10-05,0.016456887572110227,1.4179116103044525,0.148864362582402,0.000148864362582402
2023-10-06,0.0028605731038666604,1.4219676501205496,0.1168754770046617,0.00011687547700466169
2023-10-09,0.002459721076816501,1.4254652939201022,0.20144584977020133,0.00020144584977020133
2023-10-10,0.007001474765187457,1.4354456532041342,0.08295645641890206,8.295645641890206e-05
2023-10-11,-0.002061406236250355,1.4324866165828207,0.1847092240364027,0.0001847092240364027
2023-10-12,-0.010540531148107575,1.4173874467814822,0.18978842958924028,0.00018978842958924027
2023-10-13,0.015850021578981632,1.4398530683987463,0.5125783667340343,0.0005125783667340344
2023-10-16,-0.008639010772670493,1.427414162229787,0.5096432821293104,0.0005096432821293104
2023-10-17,-0.015592771309388872,1.405156819634355,0.6574942439280681,0.0006574942439280681
2023-10-18,-0.0021892612444418544,1.4020805642667662,0.3470478725168865,0.0003470478725168865
2023-10-19,-0.00671002019979596,1.392672575358795,0.14970726201102363,0.00014970726201102364
2023-10-20,0.019992001869729804,1.4205148880892893,0.12854889616130522,0.00012854889616130521
2023-10-23,0.0050697575496860305,1.4277165541676213,0.34675462912307775,0.00034675462912307775
2023-10-24,-0.017720542646677072,1.4024166420821271,0.39365116390480337,0.0003936511639048034
2023-10-25,-0.017344966692730657,1.3780917721358814,0.5094742734753931,0.0005094742734753932
2023-10-26,0.0030188434284389087,1.3822520154259794,0.4945578014091546,0.0004945578014091546
2023-10-27,0.012555149928701544,1.3996063967189025,0.4314593859248864,0.0004314593859248864
2023-10-30,0.0018743939807860583,1.4022298105243822,0.35503727125001,0.00035503727125001
2023-10-31,0.018319543143253653,1.42791802003504,0.2311839377542585,0.0002311839377542585
2023-11-01,0.013460697953568204,1.4471387932051891,0.2220145664539876,0.0002220145664539876
2023-11-02,0.009130999317667027,1.460352616538515,0.24362712934279052,0.00024362712934279052
2023-11-03,0.008034096310722823,1.4720852301074014,0.18424023613205906,0.00018424023613205907
2023-11-06,0.006150521409264428,1.481139321831439,0.19429980418220277,0.00019429980418220278
2023-11-07,0.004707472619215499,1.488111744634204,0.2180482041887632,0.0002180482041887632
2023-11-08,-0.0017329054559243368,1.4855329876729024,0.24244584050339812,0.00024244584050339812
2023-11-09,0.017850447460205195,1.5120504162197592,0.30412118346921685,0.00030412118346921684
2023-11-10,-0.0017342270545452829,1.5094281774801144,0.9607324935495853,0.0009607324935495854
2023-11-13,0.009616625972236012,1.5239437836948946,0.8950441421246389,0.0008950441421246389
2023-11-14,0.005496882398153059,1.532320723455262,0.6896158829809768,0.0006896158829809767
2023-11-15,0.014196398964115125,1.5540741597864145,0.8903433772083466,0.0008903433772083465
2023-11-16,0.00029846120680661955,1.5545379906356114,0.6539815768495758,0.0006539815768495758
2023-11-17,0.00819966733686057,1.567284685021335,0.3824518360197544,0.0003824518360197544
2023-11-20,0.0022559343216383963,1.5708203763340527,0.5436965599656105,0.0005436965599656105
2023-11-21,0.006954251913887072,1.5817442569425464,0.7413029332150375,0.0007413029332150375
2023-11-22,-0.006524940928693933,1.5714234691016955,0.7354728668205891,0.0007354728668205891
2023-11-24,0.000370532400784612,1.5720057324123509,0.5356460195034742,0.0005356460195034742
2023-11-27,0.0017078511856650931,1.5746904842663239,0.34286792017519474,0.00034286792017519473
2023-11-28,-0.005048259230033735,1.56674103849468,0.300936970859766,0.00030093697085976603
2023-11-29,-0.008465689641540177,1.5534774951141197,0.36910550110042095,0.000369105501100421
2023-11-30,0.0011376803934223215,1.5552448560019336,0.17531117051839828,0.0001753111705183983
2023-12-01,-0.009911173808916842,1.5398305539186747,0.43019641898756755,0.00043019641898756755
2023-12-04,-0.0010828336259009023,1.538163173616702,0.45756504286504934,0.00045756504286504935
2023-12-05,-0.008653646479200292,1.5248524532848984,0.7190865957586725,0.0007190865957586725
2023-12-06,0.014941230384955125,1.547635625092492,0.3457734838755485,0.00034577348387554853
2023-12-07,0.005882369318667227,1.5567393894100123,0.3094577373602526,0.0003094577373602526
2023-12-08,-0.014604260413925525,1.534004361970453,0.37552252411842346,0.00037552252411842345
2023-12-11,0.008532187246847607,1.547092774424266,0.2795099765062332,0.00027950997650623324
2023-12-12,0.003080115369234583,1.5518579986564018,0.4612261038273573,0.0004612261038273573
2023-12-13,-0.0037340327482359094,1.546063310068807,0.5292463536128795,0.0005292463536128796
2023-12-14,0.0038671345406563777,1.5520421448972157,0.6552956977567771,0.0006552956977567771
2023-12-15,0.016752730950156506,1.5780430893739825,0.42920166067779064,0.0004292016606777907
2023-12-18,-0.000394277834885674,1.5774209019613479,0.33032456785440445,0.00033032456785440445
2023-12-19,-0.0017885175460232935,1.5745996570007261,0.3920660266215322,0.00039206602662153223
2023-12-20,0.010357680062893733,1.590908856475082,0.4276582356034906,0.0004276582356034906
2023-12-21,0.000646159702842396,1.5919368376690313,0.7515266444534063,0.0007515266444534063
2023-12-22,-0.004323113346702838,1.5850547142789964,0.48977513387534655,0.0004897751338753466
2023-12-26,0.0028536128595434873,1.589577846794743,0.18265548256574904,0.00018265548256574904
2023-12-27,-0.0008321950609755172,1.5882550079616042,0.24259238063997077,0.00024259238063997077
2023-12-28,-0.004662330210002181,1.5808500386567976,0.14872724562883377,0.00014872724562883376
2023-12-29,-0.0029557707435360022,1.576177408362618,0.1445446666330099,0.00014454466663300992
