,port_ret,equity,turnover
2024-02-28,-0.002302264920253584,0.9773585599467868,0.20154659451161225
2024-02-29,0.002257736723133311,0.9795651782592474,0.3170368124686836
2024-03-01,-0.0045935456139381825,0.975065500931088,0.2627234794859443
2024-03-04,-0.0058970234232644005,0.9693155168328804,0.26001420940169895
2024-03-05,-0.007179268272471536,0.9623565406968678,0.3237720744542516
2024-03-06,0.0013025425780721935,0.9636100510664117,0.3843407715424932
2024-03-07,-0.00011064761835099938,0.9635034299092421,0.1850771841130586
2024-03-08,-0.0026793182509684405,0.9609218975846155,0.4611844124740441
2024-03-11,-0.001544233767760647,0.9594380095421847,0.06944674811325917
2024-03-12,0.008413366835254787,0.9675101134721499,0.5059077252020889
2024-03-13,-0.00013001003429883058,0.967384327449113,0.50753982816459
2024-03-14,0.0022853115359318596,0.969595102012312,0.14043119244455504
2024-03-15,-0.004495716470671614,0.9652360773423128,0.10320370497911426
2024-03-18,0.004590677837574259,0.9696671652105951,0.3578712942930332
2024-03-19,-0.000903604918590943,0.9687909691907147,0.1297693823382493
2024-03-20,0.0011243454067234606,0.9698802248669995,0.25915891143612074
2024-03-21,0.0007785508902826825,0.9706353259795373,0.2540226353705243
2024-03-22,-0.00027023059542593,0.9703730306174564,0.24340325327582588
2024-03-25,0.00011416510632982185,0.9704838133576765,0.2077146630201321
2024-03-26,-0.0015247712976723983,0.9690040474942131,0.07894068209028642
2024-03-27,0.00015946244406783543,0.969158567247938,0.34357396967950105
2024-03-28,-0.0011149980134742095,0.968077957370715,0.3059993160406136
2024-04-01,0.0005269705597638111,0.9685881059538057,0.18012345921703127
2024-04-02,-0.006258466939503235,0.9625262293146978,0.18462572892311988
2024-04-03,-0.0015438468634098653,0.9610402362146205,0.15961517363302025
2024-04-04,-0.0038017547577642776,0.9573865969241887,0.3857539277353357
2024-04-05,0.009219543348230493,0.9662132641555461,0.6725317967290383
2024-04-08,-0.0034444764226448173,0.9628851653479157,0.32189570225320097
2024-04-09,-0.0015013758918559405,0.9614395127740366,0.09541024715511481
2024-04-10,0.00348412043450949,0.9647892838270375,0.5248154821726497
2024-04-11,0.01026912629449121,0.9746968268302291,0.76584602147686
2024-04-12,0.004859104967071622,0.9794329810228688,0.6450613064299143
2024-04-15,-0.005106502027181717,0.9744315045197869,0.25422998801273916
2024-04-16,-0.00041934728025363994,0.9740228793185731,0.22227258617625867
2024-04-17,-0.006606544891718894,0.9675879534407937,0.18391339931943884
2024-04-18,-0.001774938582722413,0.9658705442500543,0.13626588785874058
2024-04-19,-0.010539414503562959,0.955690834227421,0.10130213289496512
2024-04-22,0.006148696551786286,0.9615670871644089,0.46891447894307725
2024-04-23,0.0016580214342081844,0.9631613860053565,0.1957075976548232
2024-04-24,0.0013151822837740872,0.964428118796646,0.24051528163270802
2024-04-25,0.0006789551109317808,0.9650829221970294,0.10672456446455368
2024-04-26,0.005917444369548277,0.9707937467011314,0.5002267974214811
2024-04-29,-0.003226742741109096,0.9676612450258494,0.13610490430714023
2024-04-30,-0.0017110168080375038,0.9660055603711236,0.5256702969588747
2024-05-01,0.0008608718092153815,0.9668371673255924,0.4814487421189598
2024-05-02,-0.001292463859269694,0.9655875652290253,0.3689196797275089
2024-05-03,-0.006843817214379985,0.9589792604281197,0.1418966436708623
2024-05-06,-0.002637624659246706,0.9564498330831083,0.12329384174991216
2024-05-07,-0.0012370001075804786,0.9552667045366892,0.20632373949667654
2024-05-08,0.0002636770842741163,0.9555185864760455,0.07786535462744386
2024-05-09,0.0015867312162462966,0.9570347376449105,0.2452316437891045
2024-05-10,-0.00011634834895380715,0.9569233882332941,0.08032791198857706
2024-05-13,-0.0010576659779116073,0.9559112829220919,0.217459429047679
2024-05-14,-0.0010957034678254908,0.9548638876144606,0.23664275736920826
2024-05-15,-0.010876886559801697,0.9444779414288269,0.06347796160025691
2024-05-16,0.0021741443582933813,0.946531372816717,0.13000084196033238
2024-05-17,0.0023145120880174817,0.9487221311207891,0.18100316472653902
2024-05-20,-0.0024092660269385197,0.9464364071212751,0.1300141738502713
2024-05-21,-0.00145850447868295,0.9450560253827002,0.12628006332631522
2024-05-22,0.0007440146527544489,0.9457591609132587,0.26303913559331704
2024-05-23,-0.002981004175529455,0.9429398489055311,0.2008548969139638
2024-05-24,-0.0016743337902876156,0.9413610528542998,0.3888879137783355
2024-05-28,0.002068958725282628,0.943308690018244,0.12045398031928244
2024-05-29,0.0056820486267885155,0.948668615865,0.551060144050092
2024-05-30,-0.0023892913608456125,0.9464019701368083,0.2816013650350386
2024-05-31,-0.002040152012941783,0.9444711662523816,0.21744952353139765
2024-06-03,0.00044671042360777463,0.9448930713671434,0.33686815150496535
2024-06-04,-0.0021430093926852497,0.9428681566401204,0.3390831150689371
2024-06-05,0.006128781990596738,0.9486467900180434,0.5599541351458304
2024-06-06,0.0004107563544267851,0.94903645271515,0.4281081278050488
2024-06-07,0.0039735015664547615,0.9528074505466364,0.6556248681248561
2024-06-10,0.006097634715929367,0.9586173223346858,0.6344401435139981
2024-06-11,-0.0024757291398019147,0.956244045495863,0.2484982462651432
2024-06-12,-0.0032572096269132367,0.9531293581851954,0.259464863352033
2024-06-13,-0.004074096706039164,0.9492462170065838,0.28007862447750365
2024-06-14,0.004954745374925395,0.9539494903099627,0.39642437701445543
2024-06-17,-0.00024085466935980173,0.9537197271208881,0.40981345819912085
2024-06-18,-0.0012948690951590492,0.9524847849207958,0.3335851352208368
2024-06-20,0.0028859861763048163,0.9552336428432179,0.36988197439257225
2024-06-21,0.0024536490825270933,0.9575774509945791,0.36404074767506317
2024-06-24,0.0004313026983113127,0.9579904567330352,0.4117411817337497
2024-06-25,0.00455601156496082,0.962355072333033,0.5023814333736333
2024-06-26,0.0006786542980541155,0.963008178739126,0.30005245630743377
2024-06-27,0.0031488013066147034,0.9660405001506205,0.30099698673227054
2024-06-28,0.0005013453464416844,0.9665248200598453,0.3236149393423641
2024-07-01,0.0038093978852018553,0.9702066976653764,0.2959267483263799
2024-07-02,0.0015519170237562607,0.9717123779560457,0.23975898288184916
2024-07-03,-0.0011716994418483806,0.9705738231051575,0.20911158635506844
2024-07-05,-0.00254053902712475,0.9681080424288532,0.13789243713460805
2024-07-08,0.0036152588750399074,0.9716080036212417,0.3936779638403771
2024-07-09,0.0012583056015145664,0.9728305834146747,0.22876660655797787
2024-07-10,0.002251057761121819,0.975020481249727,0.34785736884862173
2024-07-11,-0.004028481405062302,0.9710926293714576,0.5371762903420471
2024-07-12,0.0023000602204924295,0.9733262008986882,0.3629324123784692
2024-07-15,0.0011285294940740639,0.9744246282237575,0.15234191893556462
2024-07-16,-0.0052992173814841925,0.9692609402969279,0.15314532337764522
2024-07-17,-0.005334532043456218,0.9640903867524434,0.5099353129195447
2024-07-18,-0.0035865462772020408,0.9606326319649502,0.08107242855655818
2024-07-19,-0.005505009958937066,0.9553443397591032,0.12976038770536769
2024-07-22,0.007898496969065347,0.9628901241311042,0.34241162917051193
2024-07-23,-0.0016474783132646917,0.9613037835335414,0.2542270826756806
2024-07-24,-0.021174151082607288,0.9409489919847202,0.1916757473761863
2024-07-25,-0.008313256305414116,0.9331266418440302,0.16509094866777096
2024-07-26,0.00785287665156972,0.9404543702627248,0.21844512548104744
2024-07-29,0.0009132953642154908,0.9413132828793419,0.15813615927416907
2024-07-30,-0.006517467512507882,0.9351783041390836,0.10019887005195627
2024-07-31,0.017145371785329662,0.9512122838491223,0.4747251161487581
2024-08-01,-0.006004572847228978,0.9455006603975712,0.543968573955597
2024-08-02,-0.01783318623097304,0.9286393710391933,0.07551277095925762
2024-08-05,-0.023742773196404214,0.9065908970713583,0.0819888053441949
2024-08-06,0.006865954924468152,0.9128155093055833,0.2437979412073053
2024-08-07,-0.005344224975431778,0.9079372178627909,0.16705408055340426
2024-08-08,0.019919780438145778,0.9260231278942386,0.6399648109057446
2024-08-09,-0.0006965232828555136,0.9253781312251975,0.5144434167012693
2024-08-12,0.0016144081198767126,0.9268720691942038,0.19004256281190784
2024-08-13,0.00795846387585937,0.934248547074429,0.6116860980239018
2024-08-14,-0.002011805851677642,0.9323690203805033,0.2963696807302857
2024-08-15,0.0003372759439786183,0.9326834860219885,0.6247397881501963
2024-08-16,-0.0025165138867966124,0.9303363750774283,0.2936595517666993
2024-08-19,-0.004787478080616181,0.9258824100741452,0.2983774918200611
2024-08-20,0.0010753394866793327,0.9268780479897197,0.09523114581940056
2024-08-21,-0.003264196027991708,0.923852536347039,0.06831782307225759
2024-08-22,0.0086524297785526,0.9318461055435195,0.2768808841999395
2024-08-23,-0.003585744515586625,0.9285047434811962,0.29873192617575567
2024-08-26,0.003959720656188716,0.9321813628933279,0.20519131067995558
2024-08-27,-0.0010917440047924925,0.9311636594790098,0.10980325570393962
2024-08-28,0.005174447015176069,0.9359819164974413,0.39123883000049203
2024-08-29,0.0012845409620583746,0.9371842236089282,0.2800035257414083
2024-08-30,-0.0033521686365150117,0.9340426240479096,0.27375544570885035
2024-09-03,0.01288236047663495,0.9460752978314368,0.6667268169547208
2024-09-04,-0.0024463492598806235,0.9437608672267955,0.3547103196525656
2024-09-05,-0.0007595093954164992,0.9430440719811104,0.13854373360463093
2024-09-06,-0.00868706034450322,0.9348517912202845,0.40648802849946514
2024-09-09,0.008373244264133991,0.9426795336189351,0.40934554420728975
2024-09-10,0.002435015239266594,0.9449749726490421,0.20836759411441833
2024-09-11,0.008320982736553687,0.9528380930829301,0.4519263583811348
2024-09-12,0.002447114446761331,0.9551697969459378,0.33745204781692645
2024-09-13,-0.004235900942994094,0.9511237923023351,0.13632452356358066
2024-09-16,-0.0021556003482198606,0.949073549524448,0.21195632730123393
2024-09-17,0.00038982330720762183,0.949443520514307,0.2024905728922351
2024-09-18,-0.0007126705623801845,0.9487668800665938,0.13387970016815925
2024-09-19,0.0059001672301410395,0.954364763321406,0.6620297991005635
2024-09-20,-0.0013010461856258753,0.9531230906863909,0.4299238416184323
2024-09-23,0.0001546117331447286,0.9532704546993422,0.26346364756651286
2024-09-24,-0.002316564683517074,0.9510621420301455,0.20787754119461263
2024-09-25,0.0015661259791862427,0.9525516251585994,0.25374503145380195
2024-09-26,-0.0026142514479532046,0.9500614156932783,0.1822068536624612
2024-09-27,0.0011003673306802066,0.9511068322372469,0.5048292391835932
2024-09-30,8.041371659325037e-05,0.9511833142725044,0.25677241974985976
2024-10-01,0.004126100516301709,0.9551079922366218,0.6048642607196365
2024-10-02,0.0010163326691439573,0.9560786996916923,0.3189420327036576
2024-10-03,0.0018990280974127104,0.9578943200057447,0.23347748949339825
2024-10-04,0.006681340982330029,0.9642943385827403,0.500626620684182
2024-10-07,0.004017350174774272,0.9681682466123794,0.6700324778263771
2024-10-08,0.006886860026546296,0.9748358858089458,0.5346195371772995
2024-10-09,0.0003021507975401277,0.9751304332493136,0.12356445132583081
2024-10-10,0.001977710122949054,0.9770589585783465,0.303699359101271
2024-10-11,0.0018751149929224244,0.9788910564805459,0.23624937609311938
2024-10-14,0.003262696129744416,0.9820848805419663,0.25883438696006666
2024-10-15,-0.0021653793535793696,0.9799582942181783,0.47953073999206586
2024-10-16,0.0009286752051730362,0.9808683571881225,0.19946608760043058
2024-10-17,0.002015508887808047,0.9828453060798048,0.10477135184655553
2024-10-18,0.0017859737589356283,0.9846006420055564,0.20127602680096127
2024-10-21,0.003345596039651909,0.987894718014089,0.2899638448629141
2024-10-22,0.00100938093523283,0.9888918801084695,0.20039955454323582
2024-10-23,-0.0033866757542185054,0.9855428239545626,0.310255081492367
2024-10-24,0.004295374118472379,0.9897760990932232,0.36817437495117294
2024-10-25,0.001761885485832357,0.9915199712364393,0.12315781897989507
2024-10-28,0.0007203367156158508,0.9922341994759873,0.12508896726784158
2024-10-29,0.0026792711345474886,0.9948926639253542,0.21935062722359666
2024-10-30,-0.001591833104071462,0.99330896084792,0.24149427410100216
2024-10-31,-0.010881054707590272,0.9825007117033941,0.2557821991004441
2024-11-01,0.004031737704738934,0.9864618968677016,0.279801620876854
2024-11-04,-0.0027820244398073625,0.9837175357616769,0.1445738515935932
2024-11-05,0.006531848466676541,0.9901430296392846,0.2872084579884447
2024-11-06,0.009359843350234391,0.9994106132910348,0.6634089571176868
2024-11-07,0.0005385297399224534,0.9999488256286861,0.53883433793525
2024-11-08,-0.0015118861697551273,0.9984370168287552,0.41042323127095554
2024-11-11,-0.00683172771903593,0.9916159669851746,0.2018424914546704
2024-11-12,-0.002433048133729898,0.9892033176073246,0.05422714743228606
2024-11-13,-0.005132860103050219,0.9841258753645731,0.07366210603675506
2024-11-14,-0.000385962351280518,0.9837460398277613,0.22213161689201003
2024-11-15,-0.006148436787144613,0.9776975394872764,0.243779327562677
2024-11-18,0.00647944703754799,0.9840324789131253,0.42805443977555474
2024-11-19,0.000527280517014435,0.9845513400673656,0.1264159459003302
2024-11-20,0.0010260622894799295,0.9855615510694656,0.14602026067836324
2024-11-21,0.0025049202616214067,0.9880303041678146,0.16032892963473824
2024-11-22,0.0003331645472448584,0.9883594808367668,0.14040176936243248
2024-11-25,0.0011612718413436765,0.9895072348709876,0.3637633792841158
2024-11-26,0.002802133638257903,0.9922799663791192,0.34439284043096485
2024-11-27,-0.0038402555737036895,0.9884693577075573,0.20050512143971108
2024-11-29,0.0021889879654329834,0.9906331052357783,0.3237105745447636
2024-12-02,0.0024813680473729674,0.9930912305697802,0.2807868479010971
2024-12-03,0.001565823426303149,0.9946462360830627,0.2514621922006583
2024-12-04,-0.001005853221530965,0.9936457679622148,0.2250843007553158
2024-12-05,0.0011367288664734412,0.9947752737897066,0.35007866383958586
2024-12-06,-0.00024185086536560851,0.9945346865288962,0.34976051493170135
2024-12-09,0.0033596069075609754,0.9978759321315677,0.475023305901358
2024-12-10,-0.0033841713657677226,0.9944989489754592,0.06261494955312893
2024-12-11,0.0004641576896744894,0.9949605533099993,0.31324605753913115
2024-12-12,0.006790539889393918,1.0017168726356243,0.5446983778001218
2024-12-13,0.0006082571897539446,1.0023261741255027,0.21770429109460593
2024-12-16,-0.0017484604078432241,1.0005736464942994,0.2957346869520391
2024-12-17,0.00213716186331144,1.0027120343330216,0.44431694852778425
2024-12-18,-0.009470723258216112,0.9932156261481707,0.46549803144846275
2024-12-19,-0.0014264196717454112,0.991798883840748,0.2639372976398532
2024-12-20,0.005350084770134928,0.9971050919442211,0.30248336281414695
2024-12-23,0.00528023081715415,1.0023700369786464,0.27860875975290045
2024-12-24,0.005844305562508336,1.0082281937614523,0.355542528765703
2024-12-26,-0.0013139792995122978,1.0069034027856651,0.256126860485577
2024-12-27,-0.0039411005828257194,1.0029350951980973,0.304381855664051
2024-12-30,-0.009611467955584358,0.9932954166690698,0.058817060612430035
2024-12-31,-0.003592517529935301,0.9897269854722819,0.1294888958455297
2025-01-02,-0.002638477334354731,0.9871156132539141,0.10822306860595454
2025-01-03,0.009127699976046882,0.9961257084133672,0.37856125469070223
2025-01-06,0.0027193628434799273,0.9988345356522615,0.11324895407456598
2025-01-07,-0.003691617290797746,0.9951472208098018,0.39173848086034535
2025-01-08,-0.0003355928362359454,0.9948132565314979,0.21771283908440398
2025-01-09,0.0,0.9948132565314979,0.05207275202734307
2025-01-10,-0.005950587258377894,0.9888935334427161,0.25726793958069993
2025-01-13,0.0006519164047544711,0.989538209359723,0.2744436268420221
2025-01-14,-0.00020376483180387003,0.9893365762729294,0.14212570236501126
2025-01-15,0.005903232893680508,0.995176860492905,0.4652101248461403
2025-01-16,-0.0020906715577270712,0.9930962725357644,0.39792639199221697
2025-01-17,0.007173644305071249,1.000220391955628,0.5784656472478105
2025-01-21,-0.0048670930391987955,0.9953522262482762,0.3103714886956549
2025-01-22,-0.0012382969313410562,0.9941196846409095,0.20550967458861757
2025-01-23,-0.0014021011158645393,0.9927258283217715,0.15564960382549123
2025-01-24,0.00021884141761956848,0.992943077849349,0.20345902200646332
2025-01-27,0.0021418299614394394,0.9950697930834908,0.5452752662134611
2025-01-28,0.007856430978081357,1.0028874902312248,0.61817150622382
2025-01-29,0.0025628642713474876,1.0054577547481198,0.42789089776892086
2025-01-30,-0.0006559462406108779,1.0047982285137997,0.3126052096042617
2025-01-31,0.0016172908065337386,1.0064232794511965,0.34050824540206526
2025-02-03,-0.0015687357882040419,1.0048444672346397,0.20004863883901497
2025-02-04,0.0019738763092284357,1.0068279059229734,0.38837763550047466
2025-02-05,-0.004564467391798049,1.0022322727772357,0.1632870632901924
2025-02-06,0.0010116912360837206,1.0032462223841248,0.18636977979532465
2025-02-07,0.004994425987135651,1.0082568613886957,0.5594819418914917
2025-02-10,0.003112664236198202,1.0113952264620418,0.4737523722255738
2025-02-11,0.0019066761494768779,1.0133236296180317,0.47877430008673494
2025-02-12,0.0035214868245057036,1.0168920354286919,0.22207971708598107
2025-02-13,-0.0025951127646834395,1.0142530859272458,0.35216912480851154
2025-02-14,3.998100472733999e-05,1.014293636784669,0.3943323696310721
2025-02-18,0.007445727185049416,1.0218457904896994,0.4817395438885661
2025-02-19,-0.001004551041832251,1.020819294236271,0.3556810970972925
2025-02-20,-0.00024520328056899907,1.0205689859964562,0.19281654325505795
2025-02-21,-0.004728652191968601,1.0157430702237689,0.4438447306905755
2025-02-24,-0.005217580371966494,1.0104433491176084,0.1861586554245021
2025-02-25,-0.007509458802537109,1.0028554664151121,0.19875324470606948
2025-02-26,0.0004850797231613656,1.0033419312671317,0.12262528286982802
2025-02-27,-0.012080338307751603,0.9912212212990719,0.2525125581547421
2025-02-28,0.008160875087827089,0.999310453870497,0.3548190553238011
2025-03-03,-0.0029039664943403777,0.9964084897950131,0.479806404471645
2025-03-04,-0.004351430172145048,0.9920726878287376,0.09471721004770833
2025-03-05,0.008964684555670527,1.0009663065314185,0.23222333941349474
2025-03-06,-0.011071812298881817,0.9898837954679977,0.26822095258615763
2025-03-07,0.004938412554093484,0.9947722500306305,0.20281944493861326
2025-03-10,-0.0198413097398066,0.9750346656972084,0.22579782359716288
2025-03-11,-0.001689070178762194,0.9733877637201199,0.1342507761259562
2025-03-12,0.007022419656995874,0.9802233010859474,0.19121113266980136
2025-03-13,-0.008166681908923674,0.9722181291862633,0.2552441998862004
2025-03-14,0.0188412596034514,0.9905359433494434,0.7095627205696063
2025-03-17,7.851796085807448e-05,0.9906137182118717,0.2984328432405697
2025-03-18,-0.0065976765555319315,0.984077969307637,0.27628883179014146
2025-03-19,0.006236892720923679,0.9902155580312333,0.643309130887667
2025-03-20,0.0010200951699736458,0.9912256721392138,0.3662432979486297
2025-03-21,0.0012239105970370426,0.9924388437434002,0.4341864309553697
2025-03-24,-0.005954720379403174,0.98652914793525,0.39340585594101585
2025-03-25,-0.0026779305934693555,0.983887291348645,0.09577881433796222
2025-03-26,0.010772549677060147,0.9944862660713264,0.36454384739848533
2025-03-27,0.0034602239834942597,0.997927411300442,0.3694809266355089
2025-03-28,0.009037496530501028,1.0069461768177617,0.6303771865543946
2025-03-31,-0.0005874654409729034,1.0063546307379614,0.5964264006228869
2025-04-01,-0.0025568545452722643,1.0037815283262033,0.21509293258411996
2025-04-02,-0.003681360118032907,1.0000862470406051,0.10633559645122903
2025-04-03,0.03140196442764867,1.0314909197947548,0.9134319982741562
2025-04-04,-0.05112403726596937,0.9787569395716588,0.0753429173636938
2025-04-07,-0.003018803725964062,0.9758022644756666,0.22890884058920624
2025-04-08,-0.00809585201931259,0.9679023137423615,0.26403059871433787
2025-04-09,0.08960816980507871,1.0546342686269157,0.9053544982204248
2025-04-10,0.028705856047175966,1.0849084481245386,0.9551785596899715
2025-04-11,0.015155634032851209,1.1013509235234626,0.9551785596899716
2025-04-14,-0.001789742771379261,1.0993797886693346,0.5662734591903017
2025-04-15,-0.00041095116392821237,1.0989279972655819,0.2787339592277014
2025-04-16,-0.009820834540667765,1.0881356072323292,0.5010302066321615
2025-04-17,0.0013716200112918978,1.0896281158062082,0.7471755793854766
2025-04-21,0.0036082777642768523,1.0935597967078026,0.8471735878683646
2025-04-22,0.020467110973856208,1.1159418064235687,0.9326726610148732
2025-04-23,-0.014379015485106153,1.099895661908527,0.12823500104785515
2025-04-24,-0.008738562604585777,1.090284154808427,0.27886101212332454
2025-04-25,-0.005708811689638622,1.0840599278804288,0.23856906848092113
2025-04-28,0.002795583801992928,1.087090508255201,0.22265580925994827
2025-04-29,-0.005356756444357964,1.0812672291695045,0.21066182572318906
2025-04-30,-0.0013967619691488623,1.0797569562253135,0.10930812442075284
2025-05-01,-0.011671356133096378,1.0671547282520197,0.10217220665642014
2025-05-02,-0.00734446394840688,1.0593170488230008,0.14152629934998107
2025-05-05,0.008932720440513645,1.0687796318780065,0.1774337601719426
2025-05-06,0.005809888539061364,1.0749891224120367,0.19910205358951782
2025-05-07,-0.0031739165354630018,1.0715771966609704,0.4183272793652515
2025-05-08,-0.01033472226729614,1.0605027439455115,0.10059642122749075
2025-05-09,0.0032966349493772215,1.0639988343551128,0.19398322469002724
2025-05-12,-0.020658733278621777,1.042017966227406,0.27208009998617166
2025-05-13,-0.004721961748031243,1.037097597250119,0.0673840054659782
2025-05-14,-0.007618966844575976,1.029195985042081,0.2705913713255175
2025-05-15,0.00786301550445987,1.0372885690295948,0.2661401911903191
2025-05-16,-0.006433186414128532,1.0306154982997828,0.17147860296249623
2025-05-19,0.0068250586025228755,1.0376495094723472,0.1657354367699287
2025-05-20,0.010087912632702385,1.048117227067271,0.31657594264580435
2025-05-21,-0.00039348505289682413,1.0477048086047362,0.34852398595489903
