group,strategy,start,end,trading_days,gross_return,net_return,cost_drag_compounded,total_cost_sum,cagr,annualized_return_arithmetic,annualized_volatility,downside_deviation_0rf,downside_deviation_4rf,avg_monthly_turnover,annualized_cost_sum,sharpe_0rf,sharpe_4rf,sortino_0rf,sortino_4rf,calmar,max_drawdown,total_turnover,avg_daily_turnover,annualized_turnover,trade_days,trade_events,avg_gross_exposure,max_gross_exposure,avg_net_exposure,avg_positions_over_1pct
ablation,Full Alpha Trinity rebuilt,2022-01-03,2026-05-08,1091,1.4553229565580703,1.3898319975488485,0.06549095900922186,0.02708282986162302,0.22291305111350312,0.21808455834987245,0.1836080604806996,0.11776269616892426,0.11888382438870722,0.5109967898419436,0.006255612397001834,1.1877722458312059,0.9699168864571293,1.8518984826658678,1.4979713116193183,1.192557308481184,-0.18692020041988633,27.082829861623015,0.024823858718261243,6.255612397001833,1090,10943,0.8010307201591835,0.9887551201058898,0.7910666541747344,6.714940421631531
ablation,Prediction-only MLP/RF,2022-01-03,2026-05-08,1091,1.6287550894904128,1.5843135314772323,0.044441558013180504,0.017079052454528773,0.24521345449710075,0.24466536801500524,0.2254905850162003,0.1479184062485806,0.14913596223366413,0.32224627272695794,0.0039449323726317605,1.0850358474941528,0.9076448491199803,1.6540562748076053,1.3723408153852148,1.1293180794380955,-0.21713409088350855,17.079052454528775,0.015654493542189528,3.944932372631761,1090,14697,0.7707082623161468,0.9379927220584123,0.7696532132538931,8.615948670944087
ablation,Crisis-only deterministic,2022-01-03,2026-05-08,1091,0.7014561940161328,0.6520761975823799,0.049379996433752904,0.029487093569644875,0.12295085563781183,0.11905994552785523,0.07842856257952888,0.05216260940763212,0.05334401083452154,0.48130585151351857,0.006810951035335021,1.5180686934957521,1.0080504210144883,2.2824767947754374,1.4820772621148997,1.534573165005169,-0.08012055628341297,25.509210130216484,0.02338149416151832,5.892136528702617,1090,13656,0.818729130133066,1.1542000000000001,0.818729130133066,11.417965169569202
ablation,Full Alpha Trinity rebuilt no-cost,2022-01-03,2026-05-08,1091,1.4553229565580703,1.4553229565580703,0.0,0.0,0.23057357027740277,0.22434017074687387,0.18364439757308829,0.11757954252536106,0.11869827545487033,0.5110598486969689,0.0,1.2216009511403099,1.003788698065285,1.9079864228803691,1.5530147345481942,1.246577893279622,-0.1849652328349789,27.08617198093935,0.024826922072355043,6.2563843622334705,1090,10940,0.8010307201591835,0.9887551201058898,0.7910666541747344,6.714940421631531
ablation,Full Alpha Trinity no-leverage,2022-01-03,2026-05-08,1091,1.4553229565580703,1.3898319975488485,0.06549095900922186,0.02708282986162302,0.22291305111350312,0.21808455834987245,0.1836080604806996,0.11776269616892426,0.11888382438870722,0.5109967898419436,0.006255612397001834,1.1877722458312059,0.9699168864571293,1.8518984826658678,1.4979713116193183,1.192557308481184,-0.18692020041988633,27.082829861623015,0.024823858718261243,6.255612397001833,1090,10943,0.8010307201591835,0.9887551201058898,0.7910666541747344,6.714940421631531
