,SPY buy-and-hold,60/40 SPY/AGG,Equal-weight universe,Momentum Top-5,Volatility-targeted SPY,Risk parity inverse-vol,Defensive basket buy-and-hold,Full Alpha Trinity rebuilt,Prediction-only MLP/RF,Crisis-only deterministic,Full Alpha Trinity rebuilt no-cost,Full Alpha Trinity no-leverage
2022-03-02,0.0,0.01459381648118474,0.012110421797741668,0.009915749891950348,0.0013145399340027675,0.015467102622878363,0.0,0.002891860507304944,0.0019426659702213942,0.002891860507304944,0.002891860507304944,0.002891860507304944
2022-03-03,0.0,0.00401098726316329,0.01231067308461619,0.006911178892456404,0.012095411987754434,0.025050423447640965,0.0,0.0011755817098509924,0.0013578073473340113,0.0011755817098509924,0.001174876360825139,0.0011755817098509924
2022-03-04,0.0,0.005821121498852222,0.01602743052272463,0.011432546173520075,0.007216891315237617,0.018341119636107177,0.0,0.0028306288914141664,0.002095667547321975,0.0028306288914141664,0.0028289305140792864,0.0028306288914141664
2022-03-07,0.0,0.011362473645216697,0.019218114918747885,0.010663100221138866,0.02353663633803016,0.0317740297065735,0.0,0.0026500915415104687,0.0034454390491814586,0.0026500915415104687,0.0026485014865855194,0.0026500915415104687
2022-03-08,0.0,0.001931699221923877,0.009261292872137408,0.4064706051476078,0.03203868854553016,0.017466121341862248,0.0,0.2102591755529008,0.0007954525104629287,0.2102591755529008,0.21030122738801138,0.2102591755529008
2022-03-09,0.0,0.013882212403388328,0.023911791673191497,0.009316313740718701,0.005334183240506274,0.024004488329396056,0.0,0.006772822105826248,0.003971283759674402,0.006772822105826248,0.006771467541405118,0.006772822105826248
2022-03-10,0.0,0.0005179487599586419,0.008703848690425939,0.00893353107578701,0.025649120851114593,0.027016094774349755,0.0,0.0008582847542199512,0.001313640633885926,0.0008582847542199512,0.0008581130972690754,0.0008582847542199512
2022-03-11,0.0,0.006013429642951484,0.008268081324937754,0.004993200160594513,0.004177227616283363,0.010447128340995714,0.0,0.004654578370870577,0.0015670403587635792,0.004654578370870577,0.004653647455196364,0.004654578370870577
2022-03-14,0.0,0.001141157803044579,0.010785705365253348,0.010267354558777975,0.002116347637157845,0.011022349024756073,0.0,0.005276701550934737,0.0016328112825379285,0.005276701550934737,0.005275646210624596,0.005276701550934737
2022-03-15,0.0,0.009484208038361308,0.016040598008524143,0.014559629542395036,0.005735752242205239,0.01581326532924328,0.0,0.0062823441349234566,0.003482409996542131,0.0062823441349234566,0.006281087666096474,0.0062823441349234566
2022-03-16,0.0,0.01028892262166109,0.02269296969994767,0.005565796755471475,0.023066564669719347,0.023774874722103326,0.0,0.005124008393911583,0.003496332524075003,0.005124008393911583,0.005125033195590378,0.005124008393911583
2022-03-17,0.0,0.005203730093774284,0.007068079634371373,0.009972363729392392,0.017980828894807566,0.027186640748112518,0.0,0.0026726415159215033,0.0011133635411292196,0.0026726415159215033,0.002673176044224679,0.0026726415159215033
2022-03-18,0.0,0.004190247465852337,0.012662659864111817,0.40285083371648167,0.004675025821370582,0.009150115126939255,0.0,0.0036227482480440942,0.0025838228941774677,0.0036227482480440942,0.003622023698394483,0.0036227482480440942
2022-03-21,0.0,0.00456747023671733,0.009388673868234505,0.4121700381374508,0.006735726392048558,0.009281418800073436,0.0,0.0012266294371865438,0.08915363596418063,0.0012266294371865438,0.0012268747630739818,0.0012266294371865438
2022-03-22,0.0,0.006918135651562185,0.008179048623330964,0.003961398414025014,0.001420611993629306,0.012374933961189894,0.0,0.0024589981753311285,0.08171571729312414,0.0024589981753311285,0.002458506375696057,0.0024589981753311285
2022-03-23,0.0,0.008158264217241529,0.011349792831953934,0.006274847041170234,0.0008906018311166664,0.01006078222729701,0.0,0.00446099423816515,0.07486918962718432,0.00446099423816515,0.004461886437012785,0.00446099423816515
2022-03-24,0.0,0.00831189949437372,0.012814635819411335,0.00471094833653482,0.0003837953182070919,0.009157546049310395,0.0,0.002158227019083414,0.05995207790967811,0.002158227019083414,0.002158658664487223,0.002158227019083414
2022-03-25,0.0,0.006160454181003638,0.007645511364494935,0.008103799409961587,0.00959453515355091,0.008249296460002003,0.0,0.0016261729312146422,0.05866343994617059,0.0016261729312146422,0.0016258476966283797,0.0016261729312146422
2022-03-28,0.0,0.002238486350180202,0.008198846188043916,0.011522160415247285,0.0024052481967731243,0.010677815963651483,0.0,0.007766575616762139,0.05372280291375631,0.007766575616762139,0.00776502230163878,0.007766575616762139
2022-03-29,0.0,0.0036821057817352787,0.008654312920661413,0.004958109939950772,0.004436964353419559,0.008413584772005225,0.0,0.1989649948697106,0.04816651618999971,0.1989649948697106,0.19884561587278876,0.1989649948697106
2022-03-30,0.0,0.0042657614562782165,0.009060246676708128,0.004930226175872188,0.0038136259994985267,0.008964372610091408,0.0,0.15325825443759428,0.05226968332913337,0.17053866484041272,0.15318970791570358,0.15325825443759428
2022-03-31,0.0,0.0071622128036296084,0.0070974123106506,0.005341177353982679,0.0034501106806457127,0.00781337173422128,0.0,0.14325115354780832,0.05119224700168784,0.0028858161512959283,0.14320722895135118,0.14325115354780832
2022-04-01,0.0,0.002213263587623915,0.007523761907096603,0.007096308266969303,0.007394357658350947,0.008906202257440151,0.0,0.0036595438454234876,0.005526853125338849,0.00317674730147712,0.003659324100444233,0.0036595438454234876
2022-04-04,0.0,0.003708250115698586,0.00987329416971014,0.0041414469436586165,0.008733238968312462,0.007760550621320927,0.0,0.12723937361537183,0.006182903190830019,0.15378123599606713,0.12721261488716012,0.12723937361537183
2022-04-05,0.0,0.00121067551190851,0.010851985551742854,0.007703902831091292,0.0001592074245937436,0.010127331177082718,0.0,0.1173166577504925,0.008803212690139714,0.1409085514889004,0.1173051171831191,0.1173166577504925
2022-04-06,0.0,0.0035735895290414654,0.014213769817416413,0.005773612196903921,0.0022113305625048874,0.01362369032975984,0.0,0.22237131356365378,0.013075849194175515,0.2312707306011113,0.2224407815779,0.22237131356365378
2022-04-07,0.0,0.00346586678369748,0.0056741933990993865,0.0037795939790147004,0.0038885387111847747,0.008425094832267516,0.0,0.0033113325140817816,0.004370458913369754,0.1434823074734482,0.0033113271449007426,0.0033113325140817816
2022-04-08,0.0,0.0011335508533878436,0.010047030874226731,0.00876533772066801,0.0025013390566479554,0.009540107933680908,0.0,0.009207559368712202,0.012039012385551879,0.09229437301812539,0.009208347512548402,0.009207559368712202
2022-04-11,0.0,0.006140267793797172,0.01113937340101518,0.4105721624324733,0.003879358026961266,0.011456621424678244,0.0,0.01320876979070604,0.010241196654222892,0.009673280085863096,0.013208400565081725,0.01320876979070604
2022-04-12,0.0,0.0032970963605700176,0.00622414745453341,0.40277074224314924,0.0022183881459838517,0.005779923798031871,0.0,0.00610373657593757,0.006481566954788166,0.004881852029423751,0.006102083899771339,0.00610373657593757
2022-04-13,0.0,0.004535060727777318,0.007985393435294745,0.005911349663281162,0.002682266626551022,0.00710982434701961,0.0,0.007425412523567506,0.0065169547168420945,0.005959810728527618,0.007426232262448636,0.007425412523567506
