,expanding full,expanding prediction-only,rolling_2y full,rolling_2y prediction-only
2022-04-08,0.00037245291971443883,-0.0016713314916206867,0.00037245291971443883,-0.0016713314916206867
2022-04-11,-0.009892583796588195,-0.01496839966960839,-0.009892583796588195,-0.01496839966960839
2022-04-12,0.001725704201440248,-0.0008950548258610524,0.001725704201440248,-0.0008950548258610524
2022-04-13,0.006408056716418864,0.009268775663580087,0.006408056716418864,0.009268775663580087
2022-04-14,-0.0055897215753983875,-0.00880448173116355,-0.0055897215753983875,-0.00880448173116355
2022-04-18,0.0051359850928800466,0.005030008111099438,0.0051359850928800466,0.005030008111099438
2022-04-19,0.0018959206732616085,0.00529194110597464,0.0018959206732616085,0.00529194110597464
2022-04-20,-0.0047853745450811,-0.0005936777003399119,-0.0047853745450811,-0.0005936777003399119
2022-04-21,-0.012361232728287042,-0.015349005243061042,-0.012361232728287042,-0.015349005243061042
2022-04-22,-0.009814808510338002,-0.0150322386452435,-0.009814808510338002,-0.0150322386452435
2022-04-25,-0.0038245427150267464,-0.0012228287852767972,-0.0038245427150267464,-0.0012228287852767972
2022-04-26,0.0035828859968345395,-0.015044711283956125,0.0035828859968345395,-0.015044711283956125
2022-04-27,0.0008355397029196077,0.0022010120687481205,0.0008355397029196077,0.0022010120687481205
2022-04-28,0.004525557263088675,0.01998148801541788,0.004525557263088675,0.01998148801541788
2022-04-29,-0.0020224437693927566,-0.022358747055587824,-0.0020224437693927566,-0.022358747055587824
2022-05-02,-0.0030318830236538696,0.008226643279286128,-0.0030318830236538696,0.008226643279286128
2022-05-03,-0.00010903965692954376,0.004586600590210654,-0.00010903965692954376,0.004586600590210654
2022-05-04,-0.0012177456745625648,0.018712298736769606,-0.0012177456745625648,0.018712298736769606
2022-05-05,0.003044441558739175,-0.020342260430473602,0.003044441558739175,-0.020342260430473602
2022-05-06,0.001400255928977412,-0.00030730595669337113,0.001400255928977412,-0.00030730595669337113
2022-05-09,-0.00416876243360631,-0.032171719539478505,-0.00416876243360631,-0.032171719539478505
2022-05-10,-0.0014551506942794834,0.0062353851900276425,-0.0014551506942794834,0.0062353851900276425
2022-05-11,0.0029875209079988085,-0.007265671337980284,0.0029875209079988085,-0.007265671337980284
2022-05-12,-0.0002941724202584206,-0.003599935178135838,-0.0002941724202584206,-0.003599935178135838
2022-05-13,-0.0038606688105259357,0.021895592002302733,-0.0038606688105259357,0.021895592002302733
2022-05-16,0.0008902178657492765,0.0011376963987477229,0.0008902178657492765,0.0011376963987477229
2022-05-17,-0.006012791620428226,0.013613790927215597,-0.006012791620428226,0.013613790927215597
2022-05-18,0.0026910685574115245,-0.023802304109735606,0.0026910685574115245,-0.023802304109735606
2022-05-19,-0.0008217639798520082,-0.0005857086462450756,-0.0008217639798520082,-0.0005857086462450756
2022-05-20,0.00130051048937041,-0.0013821178274994184,0.00130051048937041,-0.0013821178274994184
2022-05-23,-0.003149034407865847,0.012442276512083073,-0.003149034407865847,0.012442276512083073
2022-05-24,0.000786864135274401,-0.005265759990905616,0.000786864135274401,-0.005265759990905616
2022-05-25,2.4963998340288285e-05,0.009520182643490971,2.4963998340288285e-05,0.009520182643490971
2022-05-26,-0.002203069176580197,0.011729158787266769,-0.002203069176580197,0.011729158787266769
2022-05-27,-0.0009469200617291396,0.01611920583680737,-0.0009469200617291396,0.01611920583680737
2022-05-31,-0.002051748742362469,-0.006398178991372072,-0.002051748742362469,-0.006398178991372072
2022-06-01,0.005768523701884076,-0.0020612471095066143,0.005768523701884076,-0.0020612471095066143
2022-06-02,-0.000691608389922771,0.011736421795776941,-0.000691608389922771,0.011736421795776941
2022-06-03,-0.00084346833058635,-0.007423445199049694,-0.00084346833058635,-0.007423445199049694
2022-06-06,-0.00022469487514342745,0.0011496552868930365,-0.00022469487514342745,0.0011496552868930365
2022-06-07,0.001404482790602568,0.010884743506928585,0.001404482790602568,0.010884743506928585
2022-06-08,0.0011845243343375778,-0.005023819470395985,0.0011845243343375778,-0.005023819470395985
2022-06-09,0.0026892681972259247,-0.01627323146378723,0.0026892681972259247,-0.01627323146378723
2022-06-10,0.008006083559828348,-0.018019717205385644,0.008006083559828348,-0.018019717205385644
2022-06-13,-0.003086160610645039,-0.03569617158405969,-0.003086160610645039,-0.03569617158405969
2022-06-14,-0.0013371362762002459,-0.0016160744985860287,-0.0013371362762002459,-0.0016160744985860287
2022-06-15,1.2336929484657588e-06,0.0011024056799251447,1.2336929484657588e-06,0.0011024056799251447
2022-06-16,-0.0014667368338053821,-0.028206711684773067,-0.0014667368338053821,-0.028206711684773067
2022-06-17,0.00258577898886303,-0.014937265517806386,0.00258577898886303,-0.014937265517806386
2022-06-21,-0.002910529621491742,0.025482686361786522,-0.002910529621491742,0.025482686361786522
2022-06-22,0.0004753975223608098,-0.012678195110508272,0.0004753975223608098,-0.012678195110508272
2022-06-23,-0.0013020284302567298,-0.008081257935941055,-0.0013020284302567298,-0.008081257935941055
2022-06-24,-0.0013775738243024804,0.016510582442387234,-0.0013775738243024804,0.016510582442387234
2022-06-27,-0.0012353883460461956,0.006351078304724256,-0.0012353883460461956,0.006351078304724256
2022-06-28,0.0023876434658758328,-0.0009255022252383505,0.0023876434658758328,-0.0009255022252383505
2022-06-29,0.002635883107978687,-0.010847049069378056,0.002635883107978687,-0.010847049069378056
2022-06-30,-0.0034282960421567754,-0.01020276288391353,-0.0034282960421567754,-0.01020276288391353
2022-07-01,0.0013585380399478986,0.0036251621649563415,0.0013585380399478986,0.0036251621649563415
2022-07-05,0.0007539432673004942,-0.013673849047545317,0.0007539432673004942,-0.013673849047545317
2022-07-06,-0.002475501941841096,-0.001996938260242609,-0.002475501941841096,-0.001996938260242609
2022-07-07,0.00034139936233268386,0.018294004983447243,0.00034139936233268386,0.018294004983447243
2022-07-08,-0.00022075675876054301,0.0005808483032847533,-0.00022075675876054301,0.0005808483032847533
2022-07-11,0.004160608117180997,-0.008044792507088783,0.004160608117180997,-0.008044792507088783
2022-07-12,-0.001289270052403535,-0.012029695122416806,-0.001289270052403535,-0.012029695122416806
2022-07-13,0.000395383329578447,-0.0006561449375154238,0.000395383329578447,-0.0006561449375154238
2022-07-14,-0.0007533344199933678,-0.005254549723134994,-0.0007533344199933678,-0.005254549723134994
2022-07-15,-0.0035321936088392736,0.011184715834863246,-0.0035321936088392736,0.011184715834863246
2022-07-18,-0.0024914928291684957,0.006282414604843911,-0.0024914928291684957,0.006282414604843911
2022-07-19,-0.0024230519017043317,0.01871158995731803,-0.0024230519017043317,0.01871158995731803
2022-07-20,-0.001716339350617213,0.0063706795938553995,-0.001716339350617213,0.0063706795938553995
2022-07-21,0.003294667987461475,-0.0022522004836256215,0.003294667987461475,-0.0022522004836256215
2022-07-22,-0.006563437780584658,-0.007214414937832925,-0.006563437780584658,-0.007214414937832925
2022-07-25,0.0004806974823401422,0.011807547440631616,0.0004806974823401422,0.011807547440631616
2022-07-26,-0.0066617444063165054,-0.005965629566991537,-0.0066617444063165054,-0.005965629566991537
2022-07-27,0.016308199535699508,0.019608152436215942,0.016308199535699508,0.019608152436215942
2022-07-28,0.0016115085627559367,0.010161419866314025,0.0016115085627559367,0.010161419866314025
2022-07-29,0.0053495435807684455,0.016129638566418025,0.0053495435807684455,0.016129638566418025
2022-08-01,-0.0006861274518400462,-0.006147062083882049,-0.0006861274518400462,-0.006147062083882049
2022-08-02,0.00020514659766424082,-0.003315777586036406,0.00020514659766424082,-0.003315777586036406
2022-08-03,0.008355685621058928,-0.002352079786184791,0.008355685621058928,-0.002352079786184791
2022-08-04,-0.0011302277133953265,-0.00873532667292709,-0.0011302277133953265,-0.00873532667292709
2022-08-05,0.00011061820728008875,0.003916640278647909,0.00011061820728008875,0.003916640278647909
2022-08-08,-0.004385735352720244,-0.0033709810400646134,-0.004385735352720244,-0.0033709810400646134
2022-08-09,-0.009506077216007713,0.0024385243317968097,-0.009506077216007713,0.0024385243317968097
2022-08-10,0.015514500696675704,0.01213637094150144,0.015514500696675704,0.01213637094150144
2022-08-11,-0.00020139219519244023,0.00935533422161794,-0.00020139219519244023,0.00935533422161794
2022-08-12,0.012660366301880055,0.010824960754117097,0.012660366301880055,0.010824960754117097
2022-08-15,0.004240372550905258,-0.0028523674815545963,0.004240372550905258,-0.0028523674815545963
2022-08-16,-0.002928905525000358,-0.0020550212167160797,-0.002928905525000358,-0.0020550212167160797
2022-08-17,-0.00791549966908034,-0.0013204549689023182,-0.00791549966908034,-0.0013204549689023182
2022-08-18,0.007138713897842042,0.009350179319377094,0.007138713897842042,0.009350179319377094
2022-08-19,-0.011722495489289941,-0.005586108297266468,-0.011722495489289941,-0.005586108297266468
2022-08-22,-0.01187391831629625,-0.009472037798754385,-0.01187391831629625,-0.009472037798754385
2022-08-23,0.0006793199715073861,0.010675952948830503,0.0006793199715073861,0.010675952948830503
2022-08-24,0.0030508755419291766,0.004803863561658961,0.0030508755419291766,0.004803863561658961
2022-08-25,0.01161311566315315,0.008302505724122389,0.01161311566315315,0.008302505724122389
2022-08-26,-0.022510921968427855,-0.01782750878513517,-0.022510921968427855,-0.01782750878513517
2022-08-29,-0.007393090842531258,0.001530358727397818,-0.007393090842531258,0.001530358727397818
2022-08-30,-0.0026766291548895316,-0.0150671516362888,-0.0026766291548895316,-0.0150671516362888
2022-08-31,-0.0026633604398982325,-0.006099879719147272,-0.0026633604398982325,-0.006099879719147272
2022-09-01,0.0018220634417667192,-0.008914544599315843,0.0018220634417667192,-0.008914544599315843
2022-09-02,0.002808550282434874,0.0012408663069236603,0.002808550282434874,0.0012408663069236603
2022-09-06,0.001136862821271789,-0.003017173259402983,0.001136862821271789,-0.003017173259402983
2022-09-07,-0.0005091832183333755,0.0030644208750087998,-0.0005091832183333755,0.0030644208750087998
2022-09-08,-0.0007811854456827305,0.002451366105640451,-0.0007811854456827305,0.002451366105640451
2022-09-09,-0.0019910330468204673,0.010125608321381652,-0.0019910330468204673,0.010125608321381652
2022-09-12,-0.001052782405207231,0.007353971138619242,-0.001052782405207231,0.007353971138619242
2022-09-13,0.0029734294335244105,-0.016823165385968175,0.0029734294335244105,-0.016823165385968286
2022-09-14,-0.0021739002973700794,0.0093323068045581,-0.0021739002973700794,0.0093323068045581
2022-09-15,-0.0052703653518541005,-0.013124176866329162,-0.0052703653518541005,-0.013124176866329162
2022-09-16,0.001662734881257899,-0.0066862306646778835,0.001662734881257899,-0.0066862306646778835
2022-09-19,-0.000109667342276909,0.002942793444248082,-0.000109667342276909,0.002942793444248082
2022-09-20,0.000666693142351571,-0.004258307465989208,0.000666693142351571,-0.004258307465989208
2022-09-21,0.006302525635957235,-0.005916604991641039,0.006302525635957235,-0.005916604991641039
2022-09-22,0.0004968838942656095,-0.002402948900035562,0.0004968838942656095,-0.002402948900035562
2022-09-23,0.0026770941044238494,-0.022147921712668328,0.0026770941044238494,-0.022147921712668328
2022-09-26,0.0021082083509706973,-0.01064749090583772,0.0021082083509706973,-0.01064749090583772
2022-09-27,0.0007774641385442926,-0.0002576746222051618,0.0007774641385442926,-0.0002576746222051618
2022-09-28,-0.00029774448353925287,0.015000923782769737,-0.00029774448353925287,0.015000923782769737
2022-09-29,-0.0020418658038728887,-0.00950101425741956,-0.0020418658038728887,-0.00950101425741956
2022-09-30,1.936347262954108e-05,-0.007451132782955172,1.936347262954108e-05,-0.007451132782955172
2022-10-03,0.004960621726913361,0.023534620454558564,0.004960621726913361,0.023534620454558564
2022-10-04,-0.0025432203942526987,0.01703734245680777,-0.0025432203942526987,0.01703734245680777
2022-10-05,0.003062435121703899,0.003943535288976063,0.003062435121703899,0.003943535288976063
2022-10-06,0.004677780124821895,-2.2823860779341842e-05,0.004677780124821895,-2.2823860779341842e-05
2022-10-07,-0.0013063108581209404,-0.008001670412809303,-0.0013063108581209404,-0.008001670412809303
2022-10-10,-0.002422403501715742,-0.005462263253376509,-0.002422403501715742,-0.005462263253376509
2022-10-11,-0.00028983685349182053,-0.002792568060448253,-0.00028983685349182053,-0.002792568060448253
2022-10-12,0.0016028731795276752,-0.0018576401243655116,0.0016028731795276752,-0.0018576401243655116
2022-10-13,-0.0053622459496950325,0.01522186982220819,-0.0053622459496950325,0.01522186982220819
2022-10-14,-0.0002738479050352627,-0.012510096432889695,-0.0002738479050352627,-0.012510096432889695
2022-10-17,-0.004230860889392618,0.004189920323592666,-0.004230860889392618,0.004189920323592666
2022-10-18,0.0003125686050706733,0.004555264614503951,0.0003125686050706733,0.004555264614503951
2022-10-19,-0.00037639224479846245,0.009639005839804371,-0.00037639224479846245,0.009639005839804371
2022-10-20,-0.000145999249903217,-0.0019926034814466975,-0.000145999249903217,-0.0019926034814466975
2022-10-21,0.0010579197822224717,0.00846294729565833,0.0010579197822224717,0.00846294729565833
2022-10-24,-0.0004764961403026513,0.003008076226611367,-0.0004764961403026513,0.003008076226611367
2022-10-25,-0.004796252879771923,-0.0011865099661928502,-0.004796252879771923,-0.0011865099661928502
2022-10-26,-0.0032969407296564723,0.0008527209858544271,-0.0032969407296564723,0.0008527209858544271
2022-10-27,0.0034300521281676044,0.0037206200728032712,0.0034300521281676044,0.0037206200728032712
2022-10-28,-0.002226634028598906,0.003488005363555313,-0.002226634028598906,0.003488005363555313
2022-10-31,0.0017427200292303713,0.004469843832847875,0.0017427200292303713,0.004469843832847875
2022-11-01,0.0028907190847244912,0.002978169897990046,0.0028907190847244912,0.002978169897990046
2022-11-02,6.919385979564652e-05,-0.0069439666965849245,6.919385979564652e-05,-0.0069439666965849245
2022-11-03,0.0029994646935376235,0.007934804488472835,0.0029994646935376235,0.007934804488472835
2022-11-04,-0.00018466687781948377,-0.0006935229901222639,-0.00018466687781948377,-0.0006935229901222639
2022-11-07,-0.0040390816601321156,0.0029285703643133765,-0.0040390816601321156,0.0029285703643133765
2022-11-08,0.004728210811198563,-0.000385870215726003,0.004728210811198563,-0.000385870215726003
2022-11-09,0.00221503534117784,-0.013459732108088152,0.00221503534117784,-0.013459732108088152
2022-11-10,-0.0023154055699372567,0.003913703837253202,-0.0023154055699372567,0.003913703837253202
2022-11-11,-0.00525018479002648,0.0047778275112371205,-0.00525018479002648,0.0047778275112371205
2022-11-14,0.0029240845667175552,0.0003290953630765703,0.0029240845667175552,0.0003290953630765703
2022-11-15,-0.0006849158718147397,0.002995382974192662,-0.0006849158718147397,0.002995382974192662
2022-11-16,-0.0017352275021597086,-0.006138904413293567,-0.0017352275021597086,-0.006138904413293567
2022-11-17,-0.0002626795917322067,0.0005188833120362002,-0.0002626795917322067,0.0005188833120362002
2022-11-18,-0.0006793807800167251,-0.00012771284728252397,-0.0006793807800167251,-0.00012771284728252397
2022-11-21,0.002656289984446003,-0.0016233621521004604,0.002656289984446003,-0.0016233621521004604
2022-11-22,-0.0027478213833052045,0.00897808280738599,-0.0027478213833052045,0.00897808280738599
2022-11-23,-0.0033307608780021036,-0.004534508264102621,-0.0033307608780021036,-0.004534508264102621
2022-11-25,0.0002572321972109659,-0.00047749855952516906,0.0002572321972109659,-0.00047749855952516906
2022-11-28,0.0010032526559886623,-0.007986395080280428,0.0010032526559886623,-0.007986395080280428
2022-11-29,0.0027844215903836123,0.003961053337092624,0.0027844215903836123,0.003961053337092624
2022-11-30,0.005121528294589117,0.0038729150139065194,0.005121528294589117,0.0038729150139065194
2022-12-01,-0.0012281800677014232,-0.0036912812193042877,-0.0012281800677014232,-0.0036912812193042877
2022-12-02,-0.00032494681667849523,-0.0021572213120434336,-0.00032494681667849523,-0.0021572213120434336
2022-12-05,-0.005036780978931232,-0.008992103003995,-0.005036780978931232,-0.008992103003995
2022-12-06,-0.010673375279973585,-0.007905081820636317,-0.010673375279973585,-0.007905081820636317
2022-12-07,4.194761860643048e-05,-0.0012014828472239891,4.194761860643048e-05,-0.0012014828472239891
2022-12-08,0.0012276211866577569,-0.0006853594126933205,0.0012276211866577569,-0.0006853594126933205
2022-12-09,-0.0029173487219741334,-0.00830101462507371,-0.0029173487219741334,-0.00830101462507371
2022-12-12,0.0033386513575481835,0.011138805121688966,0.0033386513575481835,0.011138805121688966
2022-12-13,0.0007101693568916101,0.004347724945224618,0.0007101693568916101,0.004347724945224618
2022-12-14,-0.00304155612622925,-0.002831993953030909,-0.00304155612622925,-0.002831993953030909
2022-12-15,-0.0002745482104467012,-0.0028762355602763856,-0.0002745482104467012,-0.0028762355602763856
2022-12-16,0.0034947750951119794,-0.005732817267038559,0.0034947750951119794,-0.005732817267038559
2022-12-19,-0.0007216962683614936,-0.0005552139687621249,-0.0007216962683614936,-0.0005552139687621249
2022-12-20,0.0015852219790595257,0.003209896724642336,0.0015852219790595257,0.003209896724642336
2022-12-21,0.0007569866284560245,0.008566412012132707,0.0007569866284560245,0.008566412012132707
2022-12-22,-0.002914916974497972,-0.007457489610554036,-0.002914916974497972,-0.007457489610554036
2022-12-23,0.0007196262361526262,0.010752707071019163,0.0007196262361526262,0.010752707071019163
2022-12-27,0.0023470752032244135,0.0038510007659564582,0.0023470752032244135,0.0038510007659564582
2022-12-28,0.0004328842762859608,-0.007881428855153194,0.0004328842762859608,-0.007881428855153194
2022-12-29,-0.0013531268614107583,0.0033380725230276465,-0.0013531268614107583,0.0033380725230276465
2022-12-30,-0.00021231350402795002,-8.904517979524407e-06,-0.00021231350402795002,-8.904517979524407e-06
2023-01-03,0.00790342915434894,-0.008793171106698527,0.00790342915434894,-0.008793171106698527
2023-01-04,0.0010399857734393336,0.00045401745856854525,0.0010399857734393336,0.00045401745856854525
2023-01-05,0.000897622306856638,0.004284587781564042,0.000897622306856638,0.004284587781564042
2023-01-06,-0.0009437995317094217,0.0069388233056366655,-0.0009437995317094217,0.0069388233056366655
2023-01-09,-0.0023762869123361563,-0.0027604160248603238,-0.0023762869123361563,-0.0027604160248603238
2023-01-10,0.001462385234097363,0.002553709765887202,0.001462385234097363,0.002553709765887202
2023-01-11,-0.00020628547577905554,0.0019208878920722317,-0.00020628547577905554,0.001945004330304867
2023-01-12,-0.00140255157256719,0.002912748428478551,-0.00140255157256719,0.0027299843300865323
2023-01-13,0.003414146264564266,0.0005164778019204341,0.003414146264564266,0.0004578303622426727
2023-01-17,-0.0005109268427954117,0.0008750197587454878,-0.0005109268427954117,0.0009061391561941967
2023-01-18,-0.0008625597722786704,-0.009009161932076681,-0.0008625597722786704,-0.009779655968055856
2023-01-19,0.0034833995122929284,0.002410956026954292,0.0034833995122929284,0.001785844956302185
2023-01-20,-0.0017289748342596,0.0034713174815266257,-0.0017289748342596,0.003939380441383422
2023-01-23,0.0012974656001079055,0.0010378590960578027,0.0012974656001079055,0.0010752137119933725
2023-01-24,0.0005380446789589044,-0.0011165220519694374,0.0005380446789589044,-0.000895470708068169
2023-01-25,-0.00026116204773618534,-0.0010998734508563812,-0.00026116204773618534,-0.0016978977925009575
2023-01-26,-0.001441613039445122,0.009851623278946064,-0.001441613039445122,0.01017827092787349
2023-01-27,0.00011005677600262054,-0.006190678075074008,0.00011005677600262054,-0.006163218962047634
2023-01-30,0.00032023012696069664,-0.006883965512472945,0.00032023012696069664,-0.006920301499859005
2023-01-31,0.0004362371342345739,0.0036978063294541563,0.0004362371342345739,0.004073031044309561
2023-02-01,0.0009370856574566488,-0.006751299808573696,0.0009370856574566488,-0.006895250422589094
2023-02-02,-0.004252115617435437,-0.0066224279905863215,-0.004252115617435437,-0.006046757494737154
2023-02-03,-0.003561442898937228,-0.0003099603674395768,-0.003561442898937228,-0.00042057288506225365
2023-02-06,0.002348716170408771,4.616765178133697e-05,0.002348716170408771,0.0003576554713915492
2023-02-07,-0.0002613490762582993,0.00955904847274569,-0.0002613490762582993,0.009399955929832338
2023-02-08,0.001063656093423404,-0.0036938238209984764,0.001063656093423404,-0.0045568748650692825
2023-02-09,-0.0028053457783365765,-0.004352369131839007,-0.0028053457783365765,-0.004693943321474214
2023-02-10,0.0015396529090365707,0.014186274622676631,0.0015396529090365707,0.01503471329775441
2023-02-13,-0.002381572655241082,-0.00038721495153615226,-0.002381572655241082,0.0002189312360263429
2023-02-14,1.0611316460185094e-05,-0.000779963812841511,1.0611316460185094e-05,-0.0011281035092691738
2023-02-15,-0.000949929236998992,-0.003895729755666766,-0.000949929236998992,-0.003273909381600437
2023-02-16,0.00018106548369911657,-0.003804963026310393,0.00018106548369911657,-0.004193590469185771
2023-02-17,0.0006814652584972158,-0.009359767069612168,0.0006814652584972158,-0.008802534574387177
2023-02-21,-0.00016198897592889505,-0.002733972723487965,-0.00016198897592889505,-0.0033746056280260506
2023-02-22,-0.0007324444336990199,-0.0019677178496533276,-0.0007324444336990199,-0.001961609747912152
2023-02-23,-5.329669500708789e-05,0.00440390387937728,-5.329669500708789e-05,0.004208635228421409
2023-02-24,6.49305256137378e-05,3.539338528524283e-05,6.49305256137378e-05,0.00017037625175797544
2023-02-27,-0.00040615431973212157,-0.0005014810713382944,-0.00040615431973212157,-0.0008636957033935078
2023-02-28,0.002212755205660777,-0.005170427049042692,0.002212755205660777,-0.006105915642036108
2023-03-01,0.00014496371394279173,0.0038919972057089858,0.00014496371394279173,0.00295231970241705
2023-03-02,0.0014143311060585972,0.005377560665158043,0.0014143311060585972,0.006399315973188546
2023-03-03,0.00205137977404668,0.005106065554619343,0.00205137977404668,0.005399130849015332
2023-03-06,-0.0019380776449400283,3.2127347697752384e-05,-0.0019380776449400283,0.0004163887436694491
