group,strategy,start,end,trading_days,gross_return,net_return,cost_drag_compounded,total_cost_sum,cagr,annualized_return_arithmetic,annualized_volatility,downside_deviation_0rf,downside_deviation_4rf,avg_monthly_turnover,annualized_cost_sum,sharpe_0rf,sharpe_4rf,sortino_0rf,sortino_4rf,calmar,max_drawdown,total_turnover,avg_daily_turnover,annualized_turnover,trade_days,trade_events,avg_gross_exposure,max_gross_exposure,avg_net_exposure,avg_positions_over_1pct,variant,transaction_cost_bps,caution_threshold,panic_threshold,min_hold_days,leverage_cap,excluded_symbols,symbol_count,prediction_horizon_days,panic_assets
dynamic_threshold_sensitivity,rolling percentile thresholds,2022-01-03,2026-05-08,1091,1.081085548713956,1.0069860001654343,0.07409954854852163,0.0363115803082142,0.17457815567957047,0.17418986522945593,0.16308383049313815,0.10535276873680595,0.1064346621764137,0.6846985827170533,0.00838727611152152,1.068100158689767,0.8228275287849707,1.6533961785534081,1.2607722191764787,0.9002082153398543,-0.1939308625545727,36.28902488400382,0.03326216762970103,8.38206624268466,1090,9385,0.7795126822890205,1.0192037026117418,0.7692775717769523,5.696608615948671,rolling 60/85 percentile,10,rolling_p60_126d,rolling_p85_126d,5.0,1.3,,21.0,,
