,Full Alpha Trinity rebuilt,Prediction-only MLP/RF,Crisis-only deterministic,Full Alpha Trinity rebuilt no-cost,Full Alpha Trinity no-leverage
2022-04-27,0.9748942674934648,0.9352876425339921,0.9947096644556845,0.9782615530876265,0.9748942674934648
2022-04-28,0.9793062073264633,0.9539760813542535,0.9992112800023265,0.9826896180864602,0.9793062073264633
2022-04-29,0.9773256155891283,0.9326463714541728,0.9971904313747788,0.9807037054041229,0.9773256155891283
2022-05-02,0.9743624786466416,0.9403189204578469,0.9941670666345436,0.9777388659632422,0.9743624786466416
2022-05-03,0.974256234496245,0.9446317877734052,0.9940586629986671,0.9776338914768833,0.974256234496245
2022-05-04,0.9730698381807715,0.9623080199824698,0.992848152361539,0.9764500894457417,0.9730698381807715
2022-05-05,0.9760322924356847,0.9427324996256531,0.9958708205381058,0.9794274503218623,0.9760322924356847
2022-05-06,0.9773989874400412,0.9424427923129497,0.9972652945590599,0.9807991739805619,0.9773989874400412
2022-05-09,0.9733244432585563,0.9121227871166545,0.9931079324627627,0.9767157103963727,0.9733244432585563
2022-05-10,0.9719081095191894,0.9178102240349284,0.9916628107653451,0.975298257790773,0.9719081095191894
2022-05-11,0.9748117053170315,0.9111417165964526,0.9946254241461915,0.9782144275342294,0.9748117053170315
2022-05-12,0.9745249425983822,0.9078616654786099,0.9943328327779198,0.9779354423164954,0.9745249425983822
2022-05-13,0.970762624547413,0.9277398341004606,0.9904940430231323,0.9741616971868641,0.970762624547413
2022-05-16,0.9716268147791868,0.9287953203686915,0.9913757985161497,0.9750337898996639,0.9716268147791868
2022-05-17,0.9657846252090991,0.9414397456743671,0.9854148624221364,0.9691722862617576,0.9657846252090991
2022-05-18,0.9683836178472308,0.9190313105468336,0.9880666813744066,0.9717821745342331,0.9683836178472308
2022-05-19,0.9675878350714052,0.9184930259620764,0.9872547237659611,0.9709927981147177,0.9675878350714052
2022-05-20,0.9688461932003027,0.9172235603764604,0.9885386588898992,0.9722561886086589,0.9688461932003027
2022-05-23,0.9657952632019852,0.9286359095380616,0.9854257166395494,0.9691996774053243,0.9657952632019852
2022-05-24,0.9665552128566167,0.9237459357194978,0.9862011127939501,0.9699660661188583,0.9665552128566167
2022-05-25,0.9665793419393462,0.9325401657437299,0.986225732316893,0.9699938125880397,0.9665793419393462
2022-05-26,0.9644499007844005,0.9434780774232422,0.9840530088048755,0.9678574820039866,0.9644499007844005
2022-05-27,0.9635366438248151,0.9586861947557427,0.9831211892690332,0.9669420330540817,0.9635366438248151
2022-05-31,0.9615597087276273,0.9525523488851381,0.9811040716053606,0.964962267552646,0.9615597087276273
2022-06-01,0.9671064886981994,0.9505889031093449,0.9867635936964311,0.9705297896603855,0.9671064886981994
2022-06-02,0.9664376297366669,0.9617454154306211,0.9860811397161603,0.9698662602560151,0.9664376297366669
2022-06-03,0.9656224702024971,0.9546059510437346,0.9852494115034213,0.9690534672572937,0.9656224702024971
2022-06-06,0.9654054997821193,0.9557034188222515,0.9850280310099184,0.9688381145708135,0.9654054997821193
2022-06-07,0.9667613951925164,0.9661060054048265,0.986411485927733,0.9702015289352717,0.9667613951925164
2022-06-08,0.96790654759062,0.9612524632444073,0.9875799143364845,0.971352215673613,0.96790654759062
2022-06-09,0.9705095078869422,0.9456097794148954,0.9902357815923287,0.9739683912637391,0.9705095078869422
2022-06-10,0.9782794881026929,0.9285701586031919,0.9981636920036888,0.9817676617370276,0.9782794881026929
2022-06-13,0.9752603604803084,0.8954237588938548,0.995083198534451,0.9787509167223664,0.9752603604803084
2022-06-14,0.9739563044735701,0.8939766873916785,0.9937526366918532,0.9774458499333843,0.9739563044735701
2022-06-15,0.973957506036595,0.8949622123695797,0.9937538626774736,0.9774547011433261,0.973957506036595
2022-06-16,0.97252896668793,0.8697182712765044,0.9922962872833482,0.9760287653522347,0.97252896668793
2022-06-17,0.9750437116560523,0.8567270585327597,0.9948621461737323,0.9785594013263992,0.9750437116560523
2022-06-21,0.9722058180510281,0.8785587654630059,0.9919665704279927,0.975711844258618,0.9722058180510281
2022-06-22,0.9726680022881543,0.8674202260184186,0.992438148877839,0.9761776552483012,0.9726680022881543
2022-06-23,0.9714015608959741,0.8604103794331115,0.9911459661927287,0.974909219901459,0.9714015608959741
2022-06-24,0.9700633835327972,0.8746162559370275,0.9897805894536386,0.9735667003507142,0.9700633835327972
2022-06-27,0.9688649785338547,0.8801710122650683,0.9885578260482848,0.9723642767466912,0.9688649785338547
2022-06-28,0.971178282669167,0.8793564120346267,0.9909181496822894,0.9746887575936435,0.971178282669167
2022-06-29,0.9737381950992904,0.8698179898838149,0.9935300940944265,0.9772604292401018,0.9737381950992904
2022-06-30,0.9703999322989346,0.860943443180868,0.990123978805079,0.9739109751065688,0.9703999322989346
2022-07-01,0.9717182575209256,0.8640645027772546,0.9914690998945502,0.9752356158591664,0.9717182575209256
2022-07-05,0.9724508779588964,0.852249415198936,0.9922166113471522,0.9759839000552633,0.9724508779588964
2022-07-06,0.9700435739221641,0.8505475257344559,0.9897603771990353,0.9735752015597292,0.9700435739221641
2022-07-07,0.9703747461797361,0.8661074464089008,0.9900982807606732,0.9739076460548572,0.9703747461797361
2022-07-08,0.9701605293959863,0.8666105234496098,0.989879709873358,0.973693073096193,0.9701605293959863
2022-07-11,0.9741969871695598,0.8596388216039981,0.9939982114292899,0.9777506073963845,0.9741969871695598
2022-07-12,0.9729409841688603,0.8492976286647084,0.9927166793031514,0.9764911959429238,0.9729409841688603
2022-07-13,0.9733256688146643,0.8487403663252162,0.9931091829291424,0.9768797780014646,0.9733256688146643
2022-07-14,0.9725924290864831,0.8442806178683285,0.9923610395988304,0.9761515131298013,0.9725924290864831
2022-07-15,0.9691570443244584,0.8537236566640686,0.9888558282770983,0.9727051374438104,0.9691570443244584
2022-07-18,0.9667423964981858,0.8590871026331957,0.9863921010718644,0.9702841364591932,0.9667423964981858
2022-07-19,0.9643999294958927,0.8751619882352885,0.9840020218155361,0.9679363551228823,0.9643999294958927
2022-07-20,0.9627446919471664,0.8807373648550569,0.9823131404244072,0.9665637719118979,0.9627446919471664
2022-07-21,0.9659166160638232,0.8787537677359832,0.9844184122147602,0.9699565711472887,0.9659166160638232
2022-07-22,0.9595768824530554,0.8724140734273518,0.977721989614541,0.9637439286884755,0.9595768824530554
2022-07-25,0.9600381486445624,0.88271514398722,0.978694267652973,0.9643080717250215,0.9600381486445624
2022-07-26,0.953642619877979,0.8774491924250186,0.9757091293640403,0.957896015626487,0.953642619877979
2022-07-27,0.9691948140086963,0.8946543499451229,0.9860932774747682,0.9735381249605215,0.9691948140086963
2022-07-28,0.97075667975045,0.9037453084301396,0.9868491904920782,0.9751161139685929,0.97075667975045
2022-07-29,0.9759497849150971,0.9183223936112137,0.9885282917658319,0.9803423584585016,0.9759497849150971
2022-08-01,0.9752801589760495,0.9126774088446664,0.9850830071323525,0.9796752946412599,0.9752801589760495
2022-08-02,0.9754802343824328,0.9096511735491375,0.985045723683589,0.9798816479890059,0.9754802343824328
2022-08-03,0.9836310405504893,0.9075116014113533,0.9905477971348314,0.9880808340788149,0.9836310405504893
2022-08-04,0.9825193134887032,0.8995841911135539,0.9878727313943981,0.986973165806772,0.9825193134887032
2022-08-05,0.9826279980137794,0.9031075387905042,0.9889921658255725,0.9870917177975882,0.9826279980137794
2022-08-08,0.9783184516643176,0.900063180400102,0.9867278306528614,0.9828819697809592,0.9783184516643176
2022-08-09,0.9690184809209516,0.9022580063656621,0.9785227843627446,0.9736267974061716,0.9690184809209516
2022-08-10,0.9840523188182912,0.9132081442158554,0.9907242888446747,0.9887540802001652,0.9840523188182912
2022-08-11,0.9838541383616202,0.9217515116188982,0.9894442723796555,0.9885586853705813,0.9838541383616202
2022-08-12,0.9963100921408988,0.9317294355572209,1.0019681576172033,1.0010826980404923,0.9963100921408988
2022-08-15,1.000534818107803,0.9290718008136303,1.007409607636893,1.0053328262753887,1.000534818107803
2022-08-16,0.997604346151092,0.9271625385511056,1.004941441524274,1.0023918181011522,0.997604346151092
2022-08-17,0.9897078092792598,0.9259382621700958,0.9986925262835196,0.9944665024590991,0.9897078092792598
2022-08-18,0.9967730501721644,0.9345959509600585,1.0045068942691,1.0015698561241062,0.9967730501721644
2022-08-19,0.9850883825876755,0.9293751967638089,0.9954170022386126,0.9898443550761369,0.9850883825876755
2022-08-22,0.973391523598497,0.9205721197708373,0.983348127300866,0.9781077095379032,0.973391523598497
2022-08-23,0.9740527679005735,0.930400104407516,0.9832915213446978,0.9787784508279262,0.9740527679005735
2022-08-24,0.9770244816667097,0.9348696195668429,0.9849151353661902,0.9817673773710196,0.9770244816667097
2022-08-25,0.9883707799780375,0.9426313799346048,0.994257472906359,0.9931804259148788,0.9883707799780375
2022-08-26,0.9661216424740777,0.9258266107276765,0.972929532206606,0.9708459782508396,0.9661216424740777
2022-08-29,0.9589790174063314,0.9272434575614608,0.9661254660974303,0.9645170211272651,0.9589790174063314
2022-08-30,0.9564121862094143,0.9132725397826255,0.9635395065075927,0.961938130967025,0.9564121862094143
2022-08-31,0.9538649158284275,0.9077016871391513,0.9609732535036813,0.9593785545895146,0.9538649158284275
2022-09-01,0.9556029182199424,0.8996099399662751,0.9627242077374061,0.9611330679400858,0.9556029182199424
2022-09-02,0.9582867770658046,0.9007262356301529,0.9654280670829538,0.9638353735602635,0.9582867770658046
2022-09-06,0.959376217674767,0.8980085885179668,0.9665256263590327,0.9649353799869828,0.959376217674767
2022-09-07,0.9588877194046589,0.9007604647825584,0.9660334877300015,0.9644503251214475,0.9588877194046589
2022-09-08,0.9581386502742161,0.9029685584552274,0.9652788364293448,0.9636997840541276,0.9581386502742161
2022-09-09,0.9562309645580842,0.9121116644046676,0.9633569343666175,0.9617856115308003,0.9562309645580842
2022-09-12,0.9552242614232831,0.9188193072598975,0.9623427291361819,0.9607767915763088,0.9552242614232831
2022-09-13,0.9580645533578157,0.9033618580940433,0.9652041873321336,0.9636433894009152,0.9580645533578157
2022-09-14,0.9559818165403714,0.9117923081093127,0.9631059296622695,0.9615490740440701,0.9559818165403714
2022-09-15,0.9509434430974745,0.8998257845923275,0.9580300095404123,0.9564880882249934,0.9509434430974745
2022-09-16,0.9525246099304161,0.8938093418385185,0.959622959454567,0.9580803847064959,0.9525246099304161
2022-09-19,0.9524201490879917,0.8964396381100885,0.9595177201550157,0.9579758407901339,0.9524201490879917
2022-09-20,0.9530551210700261,0.8926223225063157,0.9601574240390078,0.9586183115129107,0.9530551210700261
2022-09-21,0.9590617754030503,0.8873410288173246,0.9662088408185684,0.9646621930307887,0.9590617754030503
2022-09-22,0.9595383177528538,0.8852087936681715,0.9666889344300682,0.9651422366745878,0.9595383177528538
2022-09-23,0.9621070921262788,0.8656032586066433,0.9692768516772428,0.9677380971307016,0.9621070921262788
2022-09-26,0.9641354143324276,0.8563867557825656,0.9713202892303513,0.9697866859642974,0.9641354143324276
2022-09-27,0.9648849950417716,0.8561660866488079,0.9720754559222684,0.9705412493117395,0.9648849950417716
2022-09-28,0.9645977058572481,0.8690093688600189,0.9717860258176837,0.9702645994460304,0.9645977058572481
2022-09-29,0.962628126787164,0.8607528984566487,0.9698017691628851,0.9682849198921492,0.962628126787164
2022-09-30,0.9626467666105495,0.8543393143169347,0.9698205478928983,0.9683036917724451,0.9626467666105495
2022-10-03,0.9674220930763406,0.8744458658187916,0.9746314607739828,0.9731173506759976,0.9674220930763406
2022-10-04,0.9649617254793783,0.8893440994946861,0.9721527581660621,0.9706528340964637,0.9649617254793783
2022-10-05,0.9679168581585863,0.892851259335086,0.9751299129163311,0.9736310045251167,0.9679168581585863
2022-10-06,0.9724445604001606,0.8928308810222463,0.9796913562420905,0.9781897420937297,0.9724445604001606
2022-10-07,0.9711742455119892,0.8856867425779281,0.9784115747858242,0.9769173396230231,0.9711742455119892
2022-10-10,0.9688216696188848,0.8808488884299419,0.9760414671609438,0.9745578758239128,0.9688216696188848
2022-10-11,0.9685408693945678,0.8783890579580311,0.9757585743732243,0.9742763914814513,0.9685408693945678
2022-10-12,0.9700933175773968,0.8767573271991647,0.9773225916217814,0.9758399088244464,0.9700933175773968
2022-10-13,0.9648914386143912,0.8901032130994575,0.972081947513312,0.9706082607190283,0.9648914386143912
2022-10-14,0.9646272051153402,0.8789679360683583,0.9718157449084629,0.9703495117166159,0.9646272051153402
2022-10-17,0.9605460016003735,0.8826507416874775,0.9677041276816337,0.96624905185236,0.9605460016003735
2022-10-18,0.9608462381242,0.8866714493780521,0.9680066016109443,0.96655207537465,0.9608462381242
2022-10-19,0.9604845830517262,0.8952180806565949,0.9676422514331843,0.9661957592401914,0.9604845830517262
2022-10-20,0.9603443530230571,0.8934342659924246,0.9675009763903004,0.96605550057315,0.9603443530230571
2022-10-21,0.9613603203118658,0.9009953530976537,0.9685245148125433,0.9670870161815172,0.9613603203118658
2022-10-24,0.9609022358297971,0.9037056157995941,0.9680630166194466,0.966627717917956,0.9609022358297971
2022-10-25,0.9562935057140192,0.9026333600799434,0.9634199415881849,0.9619965520242917,0.9562935057140192
2022-10-26,0.9531406627055247,0.9034030544886159,0.9599633399886919,0.9588311105841817,0.9531406627055247
2022-10-27,0.9564099848640808,0.906764274026978,0.9628136286628011,0.9621234767373695,0.9564099848640808
2022-10-28,0.9542804098464907,0.9099270726782644,0.9653220645148357,0.9599853645768279,0.9542804098464907
2022-10-31,0.9559434534302323,0.9139943045924167,0.9681958205632488,0.9616643956278805,0.9559434534302323
2022-11-01,0.9587068174149805,0.9167163349172882,0.9702547929083737,0.9644479570334074,0.9587068174149805
2022-11-02,0.9587731540400899,0.9103506872174072,0.9638387309443319,0.964518783185539,0.9587731540400899
2022-11-03,0.9616489602647449,0.9175741419364242,0.9668241382444394,0.9674163447714913,0.9616489602647449
2022-11-04,0.9614713755536944,0.9169377831738496,0.9678484343686158,0.9672556376481419,0.9614713755536944
2022-11-07,0.9575879141539535,0.9196230999915717,0.9702776644774842,0.9633496381897643,0.9575879141539535
2022-11-08,0.9621155916823293,0.9192682448275913,0.9712254565554616,0.9679142562208466,0.9621155916823293
2022-11-09,0.9642467117202039,0.9068951405167395,0.9647791377852759,0.9700628540805938,0.9642467117202039
2022-11-10,0.9620140895130933,0.9104444595081661,0.9723005417680304,0.9678362623004966,0.9620140895130933
2022-11-11,0.9569633377725405,0.9147944060942577,0.9700901121748846,0.9627628365428418,0.9569633377725405
2022-11-14,0.9597615794994357,0.9150954606914716,0.9695114438765652,0.9655790259278383,0.9597615794994357
2022-11-15,0.9591042235604786,0.9178365220541879,0.9721299480804116,0.9649202495240831,0.9591042235604786
2022-11-16,0.9574399595343189,0.9122020113782674,0.9657543903843525,0.9632462279064122,0.9574399595343189
2022-11-17,0.9571884595966403,0.9126753377791774,0.9676487411522227,0.9629972045532178,0.9571884595966403
2022-11-18,0.9565381641543366,0.9125587774131451,0.9707891633036869,0.9623464259626108,0.9565381641543366
2022-11-21,0.9590790068995201,0.9110773640323255,0.9708058280231492,0.9649079751131246,0.9590790068995201
2022-11-22,0.9564436290960825,0.9192570920505427,0.9770027676989357,0.9622593781855308,0.9564436290960825
2022-11-23,0.9532579440742749,0.9150887131698046,0.9751979419875978,0.9590604781714485,0.9532579440742749
2022-11-25,0.953503152709738,0.9146517596274283,0.9744015553377383,0.9593074757433255,0.953503152709738
2022-11-28,0.9544597572801876,0.9073469893141699,0.9682272299646025,0.9605573564220553,0.9544597572801876
2022-11-29,0.9571173756355109,0.9109410391340937,0.9706238935532782,0.9632340938458539,0.9571173756355109
2022-11-30,0.962019279356071,0.9144690363613398,0.9790233026270024,0.968179563010633,0.962019279356071
2022-12-01,0.9608377464524214,0.9110934739817839,0.9753607039766392,0.9671911971129024,0.9608377464524214
2022-12-02,0.9605255252853672,0.9091280437224467,0.9728698808692272,0.9670169335427318,0.9605255252853672
2022-12-05,0.955687568589832,0.900953070709474,0.9668889673928893,0.9622530498023595,0.955687568589832
2022-12-06,0.9454871565198671,0.893830962968962,0.9584913499475735,0.9519943180183144,0.9454871565198671
2022-12-07,0.9455268174545061,0.8927570403986371,0.9595165032610223,0.9520376280815971,0.9455268174545061
2022-12-08,0.9466875662081663,0.8921451809577516,0.9651417713474624,0.9532107234396938,0.9466875662081663
2022-12-09,0.9439257484467801,0.8847394707629324,0.9602042541866719,0.9504362031078831,0.9439257484467801
2022-12-12,0.9470771874282566,0.8945944113112269,0.9682810995185807,0.954335912176964,0.9470771874282566
2022-12-13,0.9477497726253793,0.8984838617491432,0.968968743084316,0.9550228815592502,0.9477497726253793
2022-12-14,0.9448671384983182,0.8959393608857738,0.9660215702676632,0.9521190545843913,0.9448671384983182
2022-12-15,0.9446077269163335,0.8933624282361428,0.9657563507742933,0.9518667976314723,0.9446077269163335
2022-12-16,0.9479089184750111,0.8882409446818271,0.9691314520169255,0.955195668177038,0.9479089184750111
2022-12-19,0.9472248161458011,0.8877477809017134,0.9684320334644532,0.954507371551165,0.9472248161458011
2022-12-20,0.948726377743466,0.8905973595959382,0.9699672132091264,0.9560287625796231,0.948726377743466
2022-12-21,0.9494445509254813,0.8982265835151545,0.9707014654195665,0.9567539939784848,0.9494445509254813
2022-12-22,0.946676998887644,0.8915280681006668,0.9678719512408449,0.9539698467744908,0.946676998887644
2022-12-23,0.9473582524932058,0.9011144082625449,0.968568457290194,0.9546575143222438,0.9473582524932058
2022-12-27,0.9495817735562027,0.9045846005389783,0.9708417602989252,0.9569012004104321,0.9495817735562027
2022-12-28,0.9499928325750229,0.8974551813663632,0.9712620224317204,0.9573183491647476,0.9499928325750229
2022-12-29,0.9487073717551179,0.900450951847931,0.9699477816997,0.9560272236278436,0.9487073717551179
2022-12-30,0.9485059483687234,0.9004429337662406,0.9697418486874432,0.9558270894376915,0.9485059483687234
2023-01-03,0.9560023979341341,0.8925251849778164,0.9774061346865518,0.9633829134975815,0.9560023979341341
2023-01-04,0.9569966268273595,0.8929304069940085,0.9784226231614982,0.9643894522258007,0.9569966268273595
2023-01-05,0.9578556483471863,0.8967562457056021,0.9793008771335812,0.9652630149769593,0.9578556483471863
2023-01-06,0.956951624634831,0.9029786788427794,0.9783766134243399,0.9643635520483025,0.956951624634831
2023-01-09,0.9546776330134724,0.9004860820275946,0.9760517098825239,0.9620750767809436,0.9546776330134724
2023-01-10,0.9560737394873143,0.902785662129314,0.9774790734907716,0.9634829966109109,0.9560737394873143
2023-01-11,0.9558765153610843,0.9045220566934178,0.9772774337550324,0.9632844823273432,0.9558765153610843
2023-01-12,0.9545358492512845,0.9071564613772221,0.9759067517534848,0.9619411852132005,0.9545358492512845
2023-01-13,0.9577947742553985,0.907597716293036,0.9792386401445471,0.96522968846195,0.9577947742553985
2023-01-17,0.9573054111953423,0.9083177056470433,0.9787383208377948,0.9647399260769772,0.9573054111953423
2023-01-18,0.9564796780578605,0.8998748258350047,0.9778941005346525,0.9639087778034758,0.9564796780578605
2023-01-19,0.9598114789019253,0.9016126694549056,0.981300496367529,0.9672729420250803,0.9598114789019253
2023-01-20,0.9581519890092703,0.9051610483769281,0.9796038525044631,0.9656011498849608,0.9581519890092703
2023-01-23,0.9593951582546848,0.9061798470557756,0.9808748548048208,0.966854234978034,0.9593951582546848
2023-01-24,0.9599113557146026,0.9051439498773665,0.9814026093011732,0.9673761270506016,0.9599113557146026
2023-01-25,0.9593766266846278,0.9040519372972781,0.9808559083353369,0.9671263566187399,0.9593766266846278
2023-01-26,0.9621871719544302,0.9131214856948152,0.98120458663986,0.9701566023389808,0.9621871719544302
2023-01-27,0.9652435284298456,0.9064623783406838,0.9823056914200825,0.9734427924025746,0.9652435284298456
2023-01-30,0.9553506665428497,0.8972154633263212,0.9759076060113987,0.9635684675189953,0.9553506665428497
2023-01-31,0.9616632941446891,0.9029551288206733,0.9801845418917002,0.9700063469049716,0.9616632941446891
2023-02-01,0.9741136518364861,0.9047631700973796,0.9871869557570477,0.9825810181262596,0.9741136518364861
2023-02-02,0.9938104468776874,0.9046427649909015,0.9980215523777988,1.0024742690019732,0.9938104468776874
2023-02-03,0.9850259215722285,0.8978397547289599,0.9917860824295094,0.9936269081943407,0.9850259215722285
2023-02-06,0.9832839679011303,0.8951890020795821,0.9896548523265326,0.9918757417155402,0.9832839679011303
2023-02-07,0.9967249626616564,0.9072843755861999,0.9985679468755944,1.0054491490468478,0.9967249626616564
2023-02-08,0.9909842747254748,0.9012322091569219,0.9931273168193754,0.9996666408814515,0.9909842747254748
2023-02-09,0.9869772119213778,0.8978181224958909,0.9883993953114683,0.9956297780032177,0.9869772119213778
2023-02-10,0.9823966989206738,0.9033821510219983,0.9866863749230265,0.9910208493965669,0.9823966989206738
2023-02-13,0.9900721962979655,0.9080652830815875,0.9942265546756343,0.9987741904905467,0.9900721962979655
2023-02-14,0.9972755993600659,0.9132444857853886,0.9974822782108861,1.006051152397934,0.9972755993600659
2023-02-15,0.9959778175725856,0.9092297190698427,0.996300403426313,1.0047483968974504,0.9959778175725856
2023-02-16,0.9848079249159565,0.8984176231915995,0.9875945424733574,0.993491397834695,0.9848079249159565
2023-02-17,0.9799916657611543,0.8883674971147215,0.9852000578072796,0.988640383832351,0.9799916657611543
2023-02-21,0.9691931907728937,0.8772636342248665,0.9747296645216512,0.9777583365210424,0.9691931907728937
2023-02-22,0.9680765103095836,0.8744456647204116,0.9727931397000642,0.9766473686706723,0.9680765103095836
2023-02-23,0.9862900031219657,0.8923322903430055,0.9838927864532776,0.9950448360939411,0.9862900031219657
2023-02-24,0.9795420779504443,0.8857799031278979,0.9765264566201817,0.9882461263105473,0.9795420779504443
2023-02-27,0.9820994783039704,0.8899906170811511,0.9790333850672496,0.9909680816005679,0.9820994783039704
2023-02-28,0.9805356649700254,0.8814414718284278,0.9770473459887393,0.9893984474896544,0.9805356649700254
2023-03-01,0.9749556309224436,0.8820549194030641,0.9751300109514028,0.9838678223846907,0.9749556309224436
2023-03-02,0.9838427198367494,0.8917706087742077,0.9813012939916452,0.9928414997752655,0.9838427198367494
2023-03-03,0.9968857345677121,0.9035191978769664,0.9924038892401976,1.0060163332096894,0.9968857345677121
2023-03-06,0.9918656175841577,0.8978879177578319,0.9882626427701073,1.0009565757294483,0.9918656175841577
2023-03-07,0.98854379677222,0.8877445038178634,0.9841932058742526,0.9976142990803122,0.98854379677222
2023-03-08,0.9946690037615681,0.892400251215572,0.9883847342139835,1.0038039341169802,0.9946690037615681
2023-03-09,0.9847559022593356,0.8798298143892183,0.9782862398826784,0.9938085237921644,0.9847559022593356
2023-03-10,0.9779436282072287,0.8715472073777332,0.9708203919634713,0.9869386576906121,0.9779436282072287
2023-03-13,0.9798502615825775,0.868083200481587,0.9687800080668648,0.9888707014753034,0.9798502615825775
2023-03-14,0.9965976431921267,0.8824670566353131,0.9814584316604102,1.0067365451348165,0.9965976431921267
2023-03-15,1.004251187262859,0.8673978642287075,0.9889957115362134,1.0144695004869764,1.004251187262859
2023-03-16,1.0043280362296074,0.8840254126839966,0.9890713930982709,1.0145482977183424,1.0043280362296074
2023-03-17,1.0102560649094185,0.8795582999683874,0.9949093697086607,1.0205495740259065,1.0102560649094185
2023-03-20,1.007503082983139,0.8895064736144438,0.9921982080455632,1.0177709975260618,1.007503082983139
2023-03-21,1.001611690668386,0.8991999131735869,0.9863963112610061,1.0118263353491104,1.001611690668386
2023-03-22,1.0029649087885832,0.8920370764886016,0.9874423729317222,1.0132025841652956,1.0029649087885832
2023-03-23,1.007454654939424,0.8986019736913734,0.9943421374612064,1.0177421487796787,1.007454654939424
2023-03-24,1.0071209389178324,0.8959082365884916,0.9941560637391474,1.0174116331635847,1.0071209389178324
2023-03-27,1.0027052318232033,0.8982554526875887,0.9891742056270225,1.012952890830837,1.0027052318232033
2023-03-28,1.0033698145545997,0.8999505059869545,0.9883095679403036,1.0136287011694252,1.0033698145545997
2023-03-29,1.0031351985595265,0.9142849828241429,0.9918859662882222,1.0133945166047358,1.0031351985595265
2023-03-30,1.0033184863760927,0.9230041508075777,0.9939056957577744,1.0137826348764631,1.0033184863760927
2023-03-31,1.0028304271566273,0.9310220090947557,0.9961226757929915,1.013292165406017,1.0028304271566273
2023-04-03,1.003432584057049,0.9442460954111076,0.9961101901103406,1.0140647891495305,1.003432584057049
2023-04-04,1.006004283663373,0.9342409621470021,0.9981308924440254,1.0168185336128495,1.006004283663373
2023-04-05,1.0050758586876476,0.9319326769064784,0.9968588338763891,1.0160207916303579,1.0050758586876476
2023-04-06,1.0039435108816082,0.9302671744002604,0.9971325813293835,1.0148815870648749,1.0039435108816082
2023-04-10,1.006189780822424,0.937805913967229,0.9976961504479767,1.0172627498518991,1.006189780822424
2023-04-11,1.005419085393545,0.9360381705662056,0.9963479867039421,1.0165879989078945,1.005419085393545
2023-04-12,1.001427154480399,0.9290852907229254,0.9945542586786373,1.0126465128451783,1.001427154480399
2023-04-13,1.0076897743548834,0.936493231753075,0.9986787791665348,1.0190552501539545,1.0076897743548834
2023-04-14,1.0086168720205302,0.9400653889209895,0.9967894126212153,1.0200637916023767,1.0086168720205302
2023-04-17,1.004161739071687,0.9332535582210219,0.9963205467517382,1.0155673038963036,1.004161739071687
2023-04-18,1.0101287084633908,0.9408112126740931,0.9967113430128426,1.0216092887168997,1.0101287084633908
2023-04-19,1.0075956953871568,0.9375857250427603,0.9952589845692906,1.0191257168990369,1.0075956953871568
2023-04-20,0.9992507824272737,0.9278340345077725,0.9943107899244799,1.0106956589894913,0.9992507824272737
2023-04-21,0.9968510371885038,0.9263158507382317,0.9921692684455651,1.0082714585587613,0.9968510371885038
2023-04-24,0.9977645466307455,0.9285825414039143,0.991031871910175,1.0092010647319745,0.9977645466307455
2023-04-25,0.9826626308393522,0.9086775014459475,0.9877818623882894,0.9939381144423342,0.9826626308393522
2023-04-26,0.9880641221988669,0.9129276286140924,0.9893577207957025,0.9994139155610534,0.9880641221988669
2023-04-27,1.0108901774093217,0.9373938360189822,0.9986926468940422,1.0225295914942356,1.0108901774093217
2023-04-28,1.0204343036935484,0.9493223548002586,1.001525395103474,1.0321897914202511,1.0204343036935484
2023-05-01,1.0297440503557045,0.9587202199114965,1.0035263194998865,1.04162215353378,1.0297440503557045
2023-05-02,1.0161630945897706,0.9376845114917824,1.0035757077007175,1.0279003142089915,1.0161630945897706
2023-05-03,1.0087370901568067,0.9274303250370342,1.002274044039189,1.020395819658166,1.0087370901568067
2023-05-04,1.0040693377040322,0.9204194634802232,1.0028552588220847,1.0156803782840216,1.0040693377040322
2023-05-05,1.0179125087077001,0.9404080031037209,1.0042118123324728,1.0297012963313248,1.0179125087077001
2023-05-08,1.022904465254738,0.9460163682742346,1.0054424247688245,1.0347563921222291,1.022904465254738
2023-05-09,1.0180628376083123,0.938009747509264,1.005737275033985,1.0298677004216148,1.0180628376083123
2023-05-10,1.020110024344641,0.9425277641122962,1.007132666528931,1.0319464743757722,1.020110024344641
2023-05-11,1.0153649510853089,0.9375221283681496,1.0063436592757227,1.0272351875228316,1.0153649510853089
2023-05-12,1.0123145389755344,0.9334628094425267,1.0067339775156843,1.0242409826492243,1.0123145389755344
2023-05-15,1.0232135197191392,0.9452772259948613,1.0089050004321507,1.0352764947908633,1.0232135197191392
2023-05-16,1.0202703683687693,0.944025057264537,1.0065888880016447,1.0323698336284282,1.0202703683687693
2023-05-17,1.0380859132197915,0.962894875782147,1.0105069902707184,1.050465784574688,1.0380859132197915
2023-05-18,1.061901700701808,0.9878600083862604,1.0149896764777793,1.0746131034426911,1.061901700701808
2023-05-19,1.0578907904189714,0.9832796677559225,1.0153135283534478,1.0706079206667267,1.0578907904189714
2023-05-22,1.0596630514518461,0.9855213539374037,1.0160636983521727,1.0724427384276431,1.0596630514518461
2023-05-23,1.0497414510148226,0.9749493579414218,1.0137273488401277,1.0624497108031838,1.0497414510148226
