group,strategy,start,end,trading_days,gross_return,net_return,cost_drag_compounded,total_cost_sum,cagr,annualized_return_arithmetic,annualized_volatility,downside_deviation_0rf,downside_deviation_4rf,avg_monthly_turnover,annualized_cost_sum,sharpe_0rf,sharpe_4rf,sortino_0rf,sortino_4rf,calmar,max_drawdown,total_turnover,avg_daily_turnover,annualized_turnover,trade_days,trade_events,avg_gross_exposure,max_gross_exposure,avg_net_exposure,avg_positions_over_1pct
walk_forward,expanding full,2022-01-03,2026-05-08,1091,0.8712885291589398,0.8220925295402373,0.04919599961870258,0.026639269150278817,0.1486474511025624,0.1495411902673168,0.1481889739947112,0.09608671341504378,0.09714760243093754,0.49709050430393525,0.006153158410513531,1.009124945238192,0.7391993298450549,1.5563149675166632,1.1275748194114197,0.7262135798082502,-0.20468833857638868,26.34579672810857,0.02414830130899044,6.085371929865591,1090,12256,0.792865893580784,1.0656691218284022,0.7869484103646534,7.843263061411549
walk_forward,expanding prediction-only,2022-01-03,2026-05-08,1091,1.1946544867173423,1.1585246107983398,0.03612987591900252,0.016628143798868636,0.1944936245424993,0.19535655397449855,0.18790100575980564,0.12360744336380726,0.12480719656056433,0.31373856224280444,0.0038407811524426177,1.039678064439013,0.8268000128380965,1.5804594663406792,1.2447724030008938,1.037759722250269,-0.18741681756617135,16.628143798868635,0.015241195049375468,3.840781152442618,1090,17493,0.764841019049431,0.9138968019898657,0.7637505560413519,10.676443629697525
walk_forward,rolling_2y full,2022-01-03,2026-05-08,1091,0.7877983398950912,0.7382610065253663,0.04953733336972488,0.028094440626882374,0.1362187202341607,0.13922622644765725,0.15193655452964397,0.10016674798978699,0.10122344566719099,0.5263856769156665,0.0064892750118921705,0.9163445023395812,0.6530767184686781,1.389944559863846,0.980269203381,0.570960589557382,-0.2385781483442836,27.898440876530326,0.025571439850165287,6.444002842241653,1090,12088,0.7908338271736464,1.0333543393444626,0.7825565575906933,7.942254812098992
walk_forward,rolling_2y prediction-only,2022-01-03,2026-05-08,1091,1.0969430245692147,1.0634309268983202,0.03351209767089447,0.016129897838319158,0.18212722574830975,0.1843177322212252,0.1846226411048232,0.12103185953851862,0.12223455214753857,0.30433769506262565,0.0037256959259912266,0.998348475128655,0.7816903244238927,1.5228860642479487,1.180662338804432,1.0093671313048334,-0.18043704822532658,16.12989783831916,0.014784507642822327,3.7256959259912263,1090,16603,0.7409954876891739,0.9003154772752217,0.7219226815433639,10.320806599450046
initial_split,Train through 2021; test 2023+,2023-01-03,2026-05-08,840,1.545986946343315,1.4952247409033403,0.05076220543997456,0.02019600204448558,0.3156273715605913,0.29551186166297916,0.20573254999484783,0.13134894712073725,0.13251190039050761,0.4925854157191604,0.006058800613345674,1.4363884648801548,1.2419612825942126,2.249822843203621,1.9282182272686097,1.6885674788042462,-0.186920200419886,20.19600204448558,0.02404285957676855,6.058800613345674,839,9878,0.8167695108839187,0.9887551201058898,0.8038280870874498,7.66547619047619
initial_split,Train through 2022; test 2023+,2023-01-03,2026-05-08,840,0.9611517450404947,0.9236910029802592,0.03746074206023553,0.019327079976908138,0.21685994035351341,0.20570659734585744,0.13732878725007902,0.08395664873853693,0.08501714743894281,0.4689461380663963,0.005798123993072442,1.4979131576488824,1.2066413798885571,2.4501525541649696,1.9490961804483473,1.8884098444048303,-0.11483732781633593,19.22679166072225,0.02288903769133601,5.768037498216675,839,9592,0.7635566654269762,1.0131275026307591,0.7123123953482295,8.42142857142857
